CODE_ATC,DATE,HOSPI_CODE_UCD,ID_SITE_RATTACHE,LIT_HC,LIT_HP,MONTH,N_UFS,PN_MEDICAL,POPULATION,P_MEDICAL,QUANTITY,QUANTITY_MA,SEJ_MCO,SEJ_PSY,SEJ_SLD,SEJ_SSR,WEEK,YEAR,CLUSTER
18,2017-08-01,3400893826706,HOSPI_4,1694.0,327.0,8,1.0,6330.0,858668.0,1061.0,4850.0,4889.333333333333,99125.0,1015.0,285.0,1190.0,31,2017,1
5,2017-08-01,3400893875490,HOSPI_1,1694.0,327.0,8,12.0,6330.0,858668.0,1061.0,7226.0,13966.333333333334,99125.0,1015.0,122.0,1190.0,31,2017,1
5,2017-08-01,3400893875490,HOSPI_2,1694.0,327.0,8,17.0,6330.0,858668.0,1061.0,8239.0,12258.333333333334,99125.0,1015.0,0.0,1190.0,31,2017,1
5,2017-08-01,3400893875490,HOSPI_3,1694.0,327.0,8,16.0,6330.0,858668.0,1061.0,13985.0,9816.666666666666,99125.0,1015.0,120.0,1190.0,31,2017,1
5,2017-08-01,3400893875490,HOSPI_4,1694.0,327.0,8,1.0,6330.0,858668.0,1061.0,19670.0,13964.666666666666,99125.0,1015.0,285.0,1190.0,31,2017,1
1,2017-09-01,3400890837149,HOSPI_1,1694.0,327.0,9,4.0,6330.0,858668.0,1061.0,2640.0,3133.6666666666665,99125.0,1015.0,122.0,1190.0,35,2017,2
1,2017-09-01,3400890837149,HOSPI_2,1694.0,327.0,9,6.5,6330.0,858668.0,1061.0,2510.0,2817.0,99125.0,1015.0,0.0,1190.0,35,2017,2
1,2017-09-01,3400890837149,HOSPI_3,1694.0,327.0,9,5.0,6330.0,858668.0,1061.0,3660.0,2936.6666666666665,99125.0,1015.0,120.0,1190.0,35,2017,2
1,2017-09-01,3400890837149,HOSPI_4,1694.0,327.0,9,1.0,6330.0,858668.0,1061.0,3301.0,3157.0,99125.0,1015.0,285.0,1190.0,35,2017,2
2,2017-09-01,3400891191226,HOSPI_1,1694.0,327.0,9,8.0,6330.0,858668.0,1061.0,2590.0,5863.333333333333,99125.0,1015.0,122.0,1190.0,35,2017,2
2,2017-09-01,3400891191226,HOSPI_2,1694.0,327.0,9,7.0,6330.0,858668.0,1061.0,2620.0,4670.0,99125.0,1015.0,0.0,1190.0,35,2017,2
2,2017-09-01,3400891191226,HOSPI_3,1694.0,327.0,9,12.0,6330.0,858668.0,1061.0,6260.0,3823.3333333333335,99125.0,1015.0,120.0,1190.0,35,2017,2
2,2017-09-01,3400891191226,HOSPI_4,1694.0,327.0,9,1.0,6330.0,858668.0,1061.0,8120.0,5666.666666666667,99125.0,1015.0,285.0,1190.0,35,2017,2
3,2017-09-01,3400891225037,HOSPI_1,1694.0,327.0,9,11.0,6330.0,858668.0,1061.0,16460.0,17930.0,99125.0,1015.0,122.0,1190.0,35,2017,2
3,2017-09-01,3400891225037,HOSPI_2,1694.0,327.0,9,18.5,6330.0,858668.0,1061.0,12260.0,18200.0,99125.0,1015.0,0.0,1190.0,35,2017,2
3,2017-09-01,3400891225037,HOSPI_3,1694.0,327.0,9,9.0,6330.0,858668.0,1061.0,10300.0,13006.666666666666,99125.0,1015.0,120.0,1190.0,35,2017,2
3,2017-09-01,3400891225037,HOSPI_4,1694.0,327.0,9,1.0,6330.0,858668.0,1061.0,20480.0,14346.666666666666,99125.0,1015.0,285.0,1190.0,35,2017,2
4,2017-09-01,3400891235203,HOSPI_1,1694.0,327.0,9,5.0,6330.0,858668.0,1061.0,1792.0,1470.6666666666667,99125.0,1015.0,122.0,1190.0,35,2017,2
4,2017-09-01,3400891235203,HOSPI_2,1694.0,327.0,9,5.5,6330.0,858668.0,1061.0,1420.0,1537.3333333333333,99125.0,1015.0,0.0,1190.0,35,2017,2
4,2017-09-01,3400891235203,HOSPI_3,1694.0,327.0,9,1.0,6330.0,858668.0,1061.0,1530.0,1580.6666666666667,99125.0,1015.0,120.0,1190.0,35,2017,2
4,2017-09-01,3400891235203,HOSPI_4,1694.0,327.0,9,1.0,6330.0,858668.0,1061.0,1400.0,1450.0,99125.0,1015.0,285.0,1190.0,35,2017,2
5,2017-09-01,3400891996128,HOSPI_1,1694.0,327.0,9,19.0,6330.0,858668.0,1061.0,59890.0,113200.0,99125.0,1015.0,122.0,1190.0,35,2017,0
5,2017-09-01,3400891996128,HOSPI_2,1694.0,327.0,9,32.0,6330.0,858668.0,1061.0,65220.0,103436.66666666669,99125.0,1015.0,0.0,1190.0,35,2017,0
5,2017-09-01,3400891996128,HOSPI_3,1694.0,327.0,9,30.0,6330.0,858668.0,1061.0,104410.0,76506.66666666667,99125.0,1015.0,120.0,1190.0,35,2017,0
5,2017-09-01,3400891996128,HOSPI_4,1694.0,327.0,9,2.0,6330.0,858668.0,1061.0,84525.0,84718.33333333333,99125.0,1015.0,285.0,1190.0,35,2017,0
6,2017-09-01,3400892052120,HOSPI_1,1694.0,327.0,9,4.5,6330.0,858668.0,1061.0,3040.0,2168.333333333333,99125.0,1015.0,122.0,1190.0,35,2017,0
6,2017-09-01,3400892052120,HOSPI_2,1694.0,327.0,9,5.0,6330.0,858668.0,1061.0,1630.0,2178.333333333333,99125.0,1015.0,0.0,1190.0,35,2017,0
6,2017-09-01,3400892052120,HOSPI_3,1694.0,327.0,9,3.0,6330.0,858668.0,1061.0,1640.0,2103.333333333333,99125.0,1015.0,120.0,1190.0,35,2017,0
6,2017-09-01,3400892052120,HOSPI_4,1694.0,327.0,9,1.0,6330.0,858668.0,1061.0,1865.0,1711.6666666666667,99125.0,1015.0,285.0,1190.0,35,2017,0
7,2017-09-01,3400892065366,HOSPI_1,1694.0,327.0,9,5.0,6330.0,858668.0,1061.0,4995.0,6256.166666666667,99125.0,1015.0,122.0,1190.0,35,2017,0
7,2017-09-01,3400892065366,HOSPI_2,1694.0,327.0,9,14.0,6330.0,858668.0,1061.0,5232.0,5853.5,99125.0,1015.0,0.0,1190.0,35,2017,0
7,2017-09-01,3400892065366,HOSPI_3,1694.0,327.0,9,9.0,6330.0,858668.0,1061.0,7650.0,5959.0,99125.0,1015.0,120.0,1190.0,35,2017,0
7,2017-09-01,3400892065366,HOSPI_4,1694.0,327.0,9,1.0,6330.0,858668.0,1061.0,7333.5,6738.5,99125.0,1015.0,285.0,1190.0,35,2017,0
8,2017-09-01,3400892075761,HOSPI_1,1694.0,327.0,9,6.0,6330.0,858668.0,1061.0,1430.0,1816.6666666666667,99125.0,1015.0,122.0,1190.0,35,2017,0
8,2017-09-01,3400892075761,HOSPI_2,1694.0,327.0,9,5.5,6330.0,858668.0,1061.0,1970.0,1906.6666666666667,99125.0,1015.0,0.0,1190.0,35,2017,0
8,2017-09-01,3400892075761,HOSPI_3,1694.0,327.0,9,7.5,6330.0,858668.0,1061.0,2880.0,2093.333333333333,99125.0,1015.0,120.0,1190.0,35,2017,0
8,2017-09-01,3400892075761,HOSPI_4,1694.0,327.0,9,1.0,6330.0,858668.0,1061.0,2320.0,2390.0,99125.0,1015.0,285.0,1190.0,35,2017,0
9,2017-09-01,3400892088310,HOSPI_1,1694.0,327.0,9,5.0,6330.0,858668.0,1061.0,2424.0,4217.0,99125.0,1015.0,122.0,1190.0,35,2017,0
9,2017-09-01,3400892088310,HOSPI_2,1694.0,327.0,9,8.5,6330.0,858668.0,1061.0,2686.0,3600.0,99125.0,1015.0,0.0,1190.0,35,2017,0
9,2017-09-01,3400892088310,HOSPI_3,1694.0,327.0,9,5.0,6330.0,858668.0,1061.0,4733.0,3281.0,99125.0,1015.0,120.0,1190.0,35,2017,0
9,2017-09-01,3400892088310,HOSPI_4,1694.0,327.0,9,1.0,6330.0,858668.0,1061.0,3095.0,3504.6666666666665,99125.0,1015.0,285.0,1190.0,35,2017,0
10,2017-09-01,3400892203645,HOSPI_1,1694.0,327.0,9,3.0,6330.0,858668.0,1061.0,1125.0,4276.666666666667,99125.0,1015.0,122.0,1190.0,35,2017,0
10,2017-09-01,3400892203645,HOSPI_2,1694.0,327.0,9,5.5,6330.0,858668.0,1061.0,3415.0,3930.0,99125.0,1015.0,0.0,1190.0,35,2017,0
10,2017-09-01,3400892203645,HOSPI_3,1694.0,327.0,9,10.0,6330.0,858668.0,1061.0,5455.0,3331.6666666666665,99125.0,1015.0,120.0,1190.0,35,2017,0
10,2017-09-01,3400892203645,HOSPI_4,1694.0,327.0,9,1.5,6330.0,858668.0,1061.0,9900.0,6256.666666666667,99125.0,1015.0,285.0,1190.0,35,2017,0
11,2017-09-01,3400892508566,HOSPI_1,1694.0,327.0,9,3.0,6330.0,858668.0,1061.0,2330.0,3853.3333333333335,99125.0,1015.0,122.0,1190.0,35,2017,3
11,2017-09-01,3400892508566,HOSPI_2,1694.0,327.0,9,1.0,6330.0,858668.0,1061.0,0.0,2593.333333333333,99125.0,1015.0,0.0,1190.0,35,2017,3
11,2017-09-01,3400892508566,HOSPI_3,1694.0,327.0,9,4.5,6330.0,858668.0,1061.0,5020.0,2450.0,99125.0,1015.0,120.0,1190.0,35,2017,3
11,2017-09-01,3400892508566,HOSPI_4,1694.0,327.0,9,1.0,6330.0,858668.0,1061.0,6700.0,3906.6666666666665,99125.0,1015.0,285.0,1190.0,35,2017,3
12,2017-09-01,3400892669236,HOSPI_1,1694.0,327.0,9,1.0,6330.0,858668.0,1061.0,9773.5,9921.666666666666,99125.0,1015.0,122.0,1190.0,35,2017,3
12,2017-09-01,3400892669236,HOSPI_2,1694.0,327.0,9,26.0,6330.0,858668.0,1061.0,7739.0,9095.333333333334,99125.0,1015.0,0.0,1190.0,35,2017,3
12,2017-09-01,3400892669236,HOSPI_3,1694.0,327.0,9,13.0,6330.0,858668.0,1061.0,10670.0,9394.166666666666,99125.0,1015.0,120.0,1190.0,35,2017,3
12,2017-09-01,3400892669236,HOSPI_4,1694.0,327.0,9,1.0,6330.0,858668.0,1061.0,9773.5,9394.166666666666,99125.0,1015.0,285.0,1190.0,35,2017,3
13,2017-09-01,3400892697789,HOSPI_1,1694.0,327.0,9,2.0,6330.0,858668.0,1061.0,1022.0,1560.6666666666667,99125.0,1015.0,122.0,1190.0,35,2017,3
13,2017-09-01,3400892697789,HOSPI_2,1694.0,327.0,9,2.0,6330.0,858668.0,1061.0,820.0,1044.0,99125.0,1015.0,0.0,1190.0,35,2017,3
13,2017-09-01,3400892697789,HOSPI_3,1694.0,327.0,9,2.5,6330.0,858668.0,1061.0,1520.0,1120.6666666666667,99125.0,1015.0,120.0,1190.0,35,2017,3
13,2017-09-01,3400892697789,HOSPI_4,1694.0,327.0,9,2.0,6330.0,858668.0,1061.0,1290.0,1210.0,99125.0,1015.0,285.0,1190.0,35,2017,3
6,2017-09-01,3400892729589,HOSPI_1,1694.0,327.0,9,6.0,6330.0,858668.0,1061.0,3830.0,5138.333333333333,99125.0,1015.0,122.0,1190.0,35,2017,3
6,2017-09-01,3400892729589,HOSPI_2,1694.0,327.0,9,10.5,6330.0,858668.0,1061.0,4560.0,4595.0,99125.0,1015.0,0.0,1190.0,35,2017,3
6,2017-09-01,3400892729589,HOSPI_3,1694.0,327.0,9,9.0,6330.0,858668.0,1061.0,6490.0,4960.0,99125.0,1015.0,120.0,1190.0,35,2017,3
6,2017-09-01,3400892729589,HOSPI_4,1694.0,327.0,9,1.0,6330.0,858668.0,1061.0,5395.0,5481.666666666667,99125.0,1015.0,285.0,1190.0,35,2017,3
14,2017-09-01,3400892745848,HOSPI_1,1694.0,327.0,9,7.5,6330.0,858668.0,1061.0,6509.0,4116.333333333333,99125.0,1015.0,122.0,1190.0,35,2017,3
14,2017-09-01,3400892745848,HOSPI_2,1694.0,327.0,9,9.5,6330.0,858668.0,1061.0,3160.0,5003.0,99125.0,1015.0,0.0,1190.0,35,2017,3
14,2017-09-01,3400892745848,HOSPI_3,1694.0,327.0,9,1.0,6330.0,858668.0,1061.0,470.0,3379.6666666666665,99125.0,1015.0,120.0,1190.0,35,2017,3
14,2017-09-01,3400892745848,HOSPI_4,1694.0,327.0,9,1.0,6330.0,858668.0,1061.0,13020.0,5550.0,99125.0,1015.0,285.0,1190.0,35,2017,3
15,2017-09-01,3400892761527,HOSPI_1,1694.0,327.0,9,5.0,6330.0,858668.0,1061.0,4729.0,12086.333333333334,99125.0,1015.0,122.0,1190.0,35,2017,3
15,2017-09-01,3400892761527,HOSPI_2,1694.0,327.0,9,10.0,6330.0,858668.0,1061.0,10487.0,7322.0,99125.0,1015.0,0.0,1190.0,35,2017,3
15,2017-09-01,3400892761527,HOSPI_3,1694.0,327.0,9,20.0,6330.0,858668.0,1061.0,7925.0,7713.666666666667,99125.0,1015.0,120.0,1190.0,35,2017,3
15,2017-09-01,3400892761527,HOSPI_4,1694.0,327.0,9,1.0,6330.0,858668.0,1061.0,3650.0,7354.0,99125.0,1015.0,285.0,1190.0,35,2017,3
15,2017-09-01,3400892761695,HOSPI_1,1694.0,327.0,9,2.5,6330.0,858668.0,1061.0,1830.0,11178.333333333334,99125.0,1015.0,122.0,1190.0,35,2017,3
15,2017-09-01,3400892761695,HOSPI_2,1694.0,327.0,9,13.5,6330.0,858668.0,1061.0,13485.0,7191.666666666667,99125.0,1015.0,0.0,1190.0,35,2017,3
15,2017-09-01,3400892761695,HOSPI_3,1694.0,327.0,9,12.0,6330.0,858668.0,1061.0,25000.0,13438.333333333334,99125.0,1015.0,120.0,1190.0,35,2017,3
15,2017-09-01,3400892761695,HOSPI_4,1694.0,327.0,9,1.0,6330.0,858668.0,1061.0,7680.0,15388.333333333334,99125.0,1015.0,285.0,1190.0,35,2017,3
16,2017-09-01,3400893022634,HOSPI_1,1694.0,327.0,9,7.0,6330.0,858668.0,1061.0,3480.0,2560.0,99125.0,1015.0,122.0,1190.0,35,2017,3
16,2017-09-01,3400893022634,HOSPI_2,1694.0,327.0,9,10.5,6330.0,858668.0,1061.0,5048.0,2842.6666666666665,99125.0,1015.0,0.0,1190.0,35,2017,3
16,2017-09-01,3400893022634,HOSPI_3,1694.0,327.0,9,2.0,6330.0,858668.0,1061.0,3700.0,4076.0,99125.0,1015.0,120.0,1190.0,35,2017,3
16,2017-09-01,3400893022634,HOSPI_4,1694.0,327.0,9,1.0,6330.0,858668.0,1061.0,0.0,2916.0,99125.0,1015.0,209.0,1190.0,35,2017,3
17,2017-09-01,3400893736135,HOSPI_1,1694.0,327.0,9,3.0,6330.0,858668.0,1061.0,1768.0,4669.333333333333,99125.0,1015.0,122.0,1190.0,35,2017,1
17,2017-09-01,3400893736135,HOSPI_2,1694.0,327.0,9,5.0,6330.0,858668.0,1061.0,4251.0,4289.666666666667,99125.0,1015.0,0.0,1190.0,35,2017,1
17,2017-09-01,3400893736135,HOSPI_3,1694.0,327.0,9,7.0,6330.0,858668.0,1061.0,5140.0,3719.6666666666665,99125.0,1015.0,120.0,1190.0,35,2017,1
17,2017-09-01,3400893736135,HOSPI_4,1694.0,327.0,9,1.0,6330.0,858668.0,1061.0,6350.0,5247.0,99125.0,1015.0,285.0,1190.0,35,2017,1
18,2017-09-01,3400893826706,HOSPI_1,1694.0,327.0,9,4.0,6330.0,858668.0,1061.0,3710.0,5545.0,99125.0,1015.0,122.0,1190.0,35,2017,1
18,2017-09-01,3400893826706,HOSPI_2,1694.0,327.0,9,5.5,6330.0,858668.0,1061.0,1763.0,3441.0,99125.0,1015.0,0.0,1190.0,35,2017,1
18,2017-09-01,3400893826706,HOSPI_3,1694.0,327.0,9,7.0,6330.0,858668.0,1061.0,6932.0,4135.0,99125.0,1015.0,120.0,1190.0,35,2017,1
18,2017-09-01,3400893826706,HOSPI_4,1694.0,327.0,9,1.0,6330.0,858668.0,1061.0,5100.0,4598.333333333333,99125.0,1015.0,285.0,1190.0,35,2017,1
5,2017-09-01,3400893875490,HOSPI_1,1694.0,327.0,9,14.0,6330.0,858668.0,1061.0,9103.0,14252.666666666666,99125.0,1015.0,122.0,1190.0,35,2017,1
5,2017-09-01,3400893875490,HOSPI_2,1694.0,327.0,9,17.5,6330.0,858668.0,1061.0,9196.0,12656.333333333334,99125.0,1015.0,0.0,1190.0,35,2017,1
5,2017-09-01,3400893875490,HOSPI_3,1694.0,327.0,9,17.0,6330.0,858668.0,1061.0,13992.0,10763.666666666666,99125.0,1015.0,120.0,1190.0,35,2017,1
5,2017-09-01,3400893875490,HOSPI_4,1694.0,327.0,9,1.0,6330.0,858668.0,1061.0,20960.0,14716.0,99125.0,1015.0,285.0,1190.0,35,2017,1
1,2017-10-01,3400890837149,HOSPI_1,1694.0,327.0,10,4.0,6330.0,858668.0,1061.0,3010.0,3323.6666666666665,99125.0,1015.0,122.0,1190.0,39,2017,2
1,2017-10-01,3400890837149,HOSPI_2,1694.0,327.0,10,7.0,6330.0,858668.0,1061.0,2910.0,3073.6666666666665,99125.0,1015.0,0.0,1190.0,39,2017,2
1,2017-10-01,3400890837149,HOSPI_3,1694.0,327.0,10,5.0,6330.0,858668.0,1061.0,3760.0,3226.6666666666665,99125.0,1015.0,120.0,1190.0,39,2017,2
1,2017-10-01,3400890837149,HOSPI_4,1694.0,327.0,10,2.0,6330.0,858668.0,1061.0,3301.0,3323.6666666666665,99125.0,1015.0,285.0,1190.0,39,2017,2
2,2017-10-01,3400891191226,HOSPI_1,1694.0,327.0,10,5.0,6330.0,858668.0,1061.0,3230.0,5870.0,99125.0,1015.0,122.0,1190.0,39,2017,2
2,2017-10-01,3400891191226,HOSPI_2,1694.0,327.0,10,5.0,6330.0,858668.0,1061.0,2660.0,4670.0,99125.0,1015.0,0.0,1190.0,39,2017,2
2,2017-10-01,3400891191226,HOSPI_3,1694.0,327.0,10,12.0,6330.0,858668.0,1061.0,6010.0,3966.6666666666665,99125.0,1015.0,120.0,1190.0,39,2017,2
2,2017-10-01,3400891191226,HOSPI_4,1694.0,327.0,10,1.0,6330.0,858668.0,1061.0,9340.0,6003.333333333333,99125.0,1015.0,285.0,1190.0,39,2017,2
3,2017-10-01,3400891225037,HOSPI_1,1694.0,327.0,10,11.0,6330.0,858668.0,1061.0,16980.0,15920.0,99125.0,1015.0,122.0,1190.0,39,2017,2
3,2017-10-01,3400891225037,HOSPI_2,1694.0,327.0,10,18.0,6330.0,858668.0,1061.0,14840.0,17433.333333333332,99125.0,1015.0,0.0,1190.0,39,2017,2
3,2017-10-01,3400891225037,HOSPI_3,1694.0,327.0,10,8.0,6330.0,858668.0,1061.0,10080.0,13966.666666666666,99125.0,1015.0,120.0,1190.0,39,2017,2
3,2017-10-01,3400891225037,HOSPI_4,1694.0,327.0,10,2.0,6330.0,858668.0,1061.0,26880.0,17266.666666666668,99125.0,1015.0,285.0,1190.0,39,2017,2
4,2017-10-01,3400891235203,HOSPI_1,1694.0,327.0,10,4.0,6330.0,858668.0,1061.0,1660.0,1530.0,99125.0,1015.0,122.0,1190.0,39,2017,2
4,2017-10-01,3400891235203,HOSPI_2,1694.0,327.0,10,3.0,6330.0,858668.0,1061.0,1770.0,1610.0,99125.0,1015.0,0.0,1190.0,39,2017,2
4,2017-10-01,3400891235203,HOSPI_3,1694.0,327.0,10,1.0,6330.0,858668.0,1061.0,950.0,1460.0,99125.0,1015.0,120.0,1190.0,39,2017,2
4,2017-10-01,3400891235203,HOSPI_4,1694.0,327.0,10,1.0,6330.0,858668.0,1061.0,1400.0,1373.3333333333333,99125.0,1015.0,285.0,1190.0,39,2017,2
5,2017-10-01,3400891996128,HOSPI_1,1694.0,327.0,10,20.0,6330.0,858668.0,1061.0,65880.0,84938.33333333333,99125.0,1015.0,122.0,1190.0,39,2017,0
5,2017-10-01,3400891996128,HOSPI_2,1694.0,327.0,10,24.0,6330.0,858668.0,1061.0,64440.0,71615.0,99125.0,1015.0,0.0,1190.0,39,2017,0
5,2017-10-01,3400891996128,HOSPI_3,1694.0,327.0,10,32.0,6330.0,858668.0,1061.0,113160.0,81160.0,99125.0,1015.0,120.0,1190.0,39,2017,0
5,2017-10-01,3400891996128,HOSPI_4,1694.0,327.0,10,2.0,6330.0,858668.0,1061.0,84525.0,87375.0,99125.0,1015.0,285.0,1190.0,39,2017,0
6,2017-10-01,3400892052120,HOSPI_1,1694.0,327.0,10,4.0,6330.0,858668.0,1061.0,3390.0,2298.333333333333,99125.0,1015.0,122.0,1190.0,39,2017,0
6,2017-10-01,3400892052120,HOSPI_2,1694.0,327.0,10,4.0,6330.0,858668.0,1061.0,1570.0,2275.0,99125.0,1015.0,0.0,1190.0,39,2017,0
6,2017-10-01,3400892052120,HOSPI_3,1694.0,327.0,10,2.0,6330.0,858668.0,1061.0,1270.0,2076.6666666666665,99125.0,1015.0,120.0,1190.0,39,2017,0
6,2017-10-01,3400892052120,HOSPI_4,1694.0,327.0,10,1.0,6330.0,858668.0,1061.0,1865.0,1568.3333333333333,99125.0,1015.0,285.0,1190.0,39,2017,0
7,2017-10-01,3400892065366,HOSPI_1,1694.0,327.0,10,5.0,6330.0,858668.0,1061.0,4914.0,6632.5,99125.0,1015.0,122.0,1190.0,39,2017,0
7,2017-10-01,3400892065366,HOSPI_2,1694.0,327.0,10,9.0,6330.0,858668.0,1061.0,4988.0,5745.166666666667,99125.0,1015.0,0.0,1190.0,39,2017,0
7,2017-10-01,3400892065366,HOSPI_3,1694.0,327.0,10,8.0,6330.0,858668.0,1061.0,7760.0,5887.333333333333,99125.0,1015.0,120.0,1190.0,39,2017,0
7,2017-10-01,3400892065366,HOSPI_4,1694.0,327.0,10,1.0,6330.0,858668.0,1061.0,7333.5,6693.833333333333,99125.0,1015.0,285.0,1190.0,39,2017,0
8,2017-10-01,3400892075761,HOSPI_1,1694.0,327.0,10,4.0,6330.0,858668.0,1061.0,1190.0,2130.0,99125.0,1015.0,122.0,1190.0,39,2017,0
8,2017-10-01,3400892075761,HOSPI_2,1694.0,327.0,10,4.0,6330.0,858668.0,1061.0,2480.0,1996.6666666666667,99125.0,1015.0,0.0,1190.0,39,2017,0
8,2017-10-01,3400892075761,HOSPI_3,1694.0,327.0,10,6.0,6330.0,858668.0,1061.0,2670.0,2113.333333333333,99125.0,1015.0,120.0,1190.0,39,2017,0
8,2017-10-01,3400892075761,HOSPI_4,1694.0,327.0,10,1.0,6330.0,858668.0,1061.0,2320.0,2490.0,99125.0,1015.0,285.0,1190.0,39,2017,0
9,2017-10-01,3400892088310,HOSPI_1,1694.0,327.0,10,5.0,6330.0,858668.0,1061.0,2928.0,3585.333333333333,99125.0,1015.0,122.0,1190.0,39,2017,0
9,2017-10-01,3400892088310,HOSPI_2,1694.0,327.0,10,8.0,6330.0,858668.0,1061.0,2612.0,2878.333333333333,99125.0,1015.0,0.0,1190.0,39,2017,0
9,2017-10-01,3400892088310,HOSPI_3,1694.0,327.0,10,8.0,6330.0,858668.0,1061.0,4692.0,3410.6666666666665,99125.0,1015.0,120.0,1190.0,39,2017,0
9,2017-10-01,3400892088310,HOSPI_4,1694.0,327.0,10,1.0,6330.0,858668.0,1061.0,6720.0,4674.666666666667,99125.0,1015.0,285.0,1190.0,39,2017,0
10,2017-10-01,3400892203645,HOSPI_1,1694.0,327.0,10,4.0,6330.0,858668.0,1061.0,1270.0,5541.666666666667,99125.0,1015.0,122.0,1190.0,39,2017,0
10,2017-10-01,3400892203645,HOSPI_2,1694.0,327.0,10,6.0,6330.0,858668.0,1061.0,3930.0,5033.333333333333,99125.0,1015.0,0.0,1190.0,39,2017,0
10,2017-10-01,3400892203645,HOSPI_3,1694.0,327.0,10,9.0,6330.0,858668.0,1061.0,5990.0,3730.0,99125.0,1015.0,120.0,1190.0,39,2017,0
10,2017-10-01,3400892203645,HOSPI_4,1694.0,327.0,10,2.0,6330.0,858668.0,1061.0,11850.0,7256.666666666667,99125.0,1015.0,285.0,1190.0,39,2017,0
11,2017-10-01,3400892508566,HOSPI_1,1694.0,327.0,10,4.0,6330.0,858668.0,1061.0,4010.0,5243.333333333333,99125.0,1015.0,122.0,1190.0,39,2017,3
11,2017-10-01,3400892508566,HOSPI_2,1694.0,327.0,10,1.0,6330.0,858668.0,1061.0,0.0,3570.0,99125.0,1015.0,0.0,1190.0,39,2017,3
11,2017-10-01,3400892508566,HOSPI_3,1694.0,327.0,10,2.0,6330.0,858668.0,1061.0,4450.0,2820.0,99125.0,1015.0,120.0,1190.0,39,2017,3
11,2017-10-01,3400892508566,HOSPI_4,1694.0,327.0,10,1.0,6330.0,858668.0,1061.0,7600.0,4016.6666666666665,99125.0,1015.0,285.0,1190.0,39,2017,3
12,2017-10-01,3400892669236,HOSPI_1,1694.0,327.0,10,2.0,6330.0,858668.0,1061.0,6418.0,8953.833333333334,99125.0,1015.0,122.0,1190.0,39,2017,3
12,2017-10-01,3400892669236,HOSPI_2,1694.0,327.0,10,18.0,6330.0,858668.0,1061.0,7773.0,7988.166666666667,99125.0,1015.0,0.0,1190.0,39,2017,3
12,2017-10-01,3400892669236,HOSPI_3,1694.0,327.0,10,12.0,6330.0,858668.0,1061.0,9425.0,7872.0,99125.0,1015.0,120.0,1190.0,39,2017,3
12,2017-10-01,3400892669236,HOSPI_4,1694.0,327.0,10,1.0,6330.0,858668.0,1061.0,9773.5,8990.5,99125.0,1015.0,285.0,1190.0,39,2017,3
13,2017-10-01,3400892697789,HOSPI_1,1694.0,327.0,10,2.0,6330.0,858668.0,1061.0,960.0,1256.6666666666667,99125.0,1015.0,122.0,1190.0,39,2017,3
13,2017-10-01,3400892697789,HOSPI_2,1694.0,327.0,10,2.0,6330.0,858668.0,1061.0,1130.0,1126.6666666666667,99125.0,1015.0,0.0,1190.0,39,2017,3
13,2017-10-01,3400892697789,HOSPI_3,1694.0,327.0,10,3.0,6330.0,858668.0,1061.0,1960.0,1350.0,99125.0,1015.0,120.0,1190.0,39,2017,3
13,2017-10-01,3400892697789,HOSPI_4,1694.0,327.0,10,2.0,6330.0,858668.0,1061.0,1290.0,1460.0,99125.0,1015.0,285.0,1190.0,39,2017,3
6,2017-10-01,3400892729589,HOSPI_1,1694.0,327.0,10,5.0,6330.0,858668.0,1061.0,4520.0,5468.333333333333,99125.0,1015.0,122.0,1190.0,39,2017,3
6,2017-10-01,3400892729589,HOSPI_2,1694.0,327.0,10,10.0,6330.0,858668.0,1061.0,3960.0,4625.0,99125.0,1015.0,0.0,1190.0,39,2017,3
6,2017-10-01,3400892729589,HOSPI_3,1694.0,327.0,10,8.0,6330.0,858668.0,1061.0,7020.0,5166.666666666667,99125.0,1015.0,120.0,1190.0,39,2017,3
6,2017-10-01,3400892729589,HOSPI_4,1694.0,327.0,10,1.0,6330.0,858668.0,1061.0,5395.0,5458.333333333333,99125.0,1015.0,285.0,1190.0,39,2017,3
14,2017-10-01,3400892745848,HOSPI_1,1694.0,327.0,10,8.0,6330.0,858668.0,1061.0,9410.0,7633.333333333333,99125.0,1015.0,122.0,1190.0,39,2017,3
14,2017-10-01,3400892745848,HOSPI_2,1694.0,327.0,10,11.0,6330.0,858668.0,1061.0,4130.0,8853.333333333334,99125.0,1015.0,0.0,1190.0,39,2017,3
14,2017-10-01,3400892745848,HOSPI_3,1694.0,327.0,10,2.0,6330.0,858668.0,1061.0,380.0,4640.0,99125.0,1015.0,120.0,1190.0,39,2017,3
14,2017-10-01,3400892745848,HOSPI_4,1694.0,327.0,10,1.0,6330.0,858668.0,1061.0,13800.0,6103.333333333333,99125.0,1015.0,285.0,1190.0,39,2017,3
15,2017-10-01,3400892761527,HOSPI_1,1694.0,327.0,10,5.0,6330.0,858668.0,1061.0,5192.0,5589.0,99125.0,1015.0,122.0,1190.0,39,2017,3
15,2017-10-01,3400892761527,HOSPI_2,1694.0,327.0,10,11.0,6330.0,858668.0,1061.0,13503.0,7448.333333333333,99125.0,1015.0,0.0,1190.0,39,2017,3
