PC01,PC02,PC03,PC04,PC05,PC06,PC07,PC08,PC09,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22
-2.9059322863945596,-2.34537560731784,-2.505065653488506,-1.572734494906659,-0.09568530947803568,1.2905811748797953,0.50687957548231,0.2052266996019924,0.025795368311082204,-0.7828816942540052,3.284652096437843,0.3822194479894052,-0.048964601181784154,0.4980561668575186,-0.7396315646537863,0.37197743103024294,0.9362433498740352,-2.1049034121414603,2.3894727277039545,2.889883507665885,1.9537258246900573,2.3542492352691
-2.8935412872769506,-2.3531520246725632,-2.468707680362668,-1.5722361015753163,0.2549124208466269,1.4666039063990242,0.6055590742613852,0.23807296913070458,-0.03892710995673234,-0.8048574947730928,3.2892169886719422,0.3856208275327024,-0.04875147142232669,0.4957698620346391,-0.7365960357265161,0.364452041984962,0.9259783722452047,-2.1105663716289293,2.3968300815358847,2.8143580568253554,2.0595929600793332,2.490338111047401
-2.907790815520033,-2.3436959410496594,-2.509827023853574,-1.5744116124277288,-0.17829428005667544,1.249237902487211,0.4835879390019941,0.19718549782267997,0.04143130840101128,-0.7773509317292692,3.2836271632840037,0.38139526785991523,-0.04906666018130662,0.4986328015642174,-0.7403417976326169,0.3738271329073714,0.9390076692402798,-2.1034063663527767,2.388009828521901,2.9081900527803453,1.9282707800130194,2.321522592345275
-2.907868157015256,-2.3438846481890696,-2.510373800849403,-1.5736740865076515,-0.1666056607757638,1.255045437877829,0.4868965249530654,0.19842008666406388,0.03909518589817703,-0.7782466335273815,3.283755936244942,0.38151917582096084,-0.04903559307246407,0.49853904719714615,-0.7402429106217532,0.3735408626277988,0.9385056782428047,-2.1036703765406672,2.388130011044811,2.9054359115012423,1.9320361598765496,2.326365173004307
-2.916079271130351,-2.338573265643995,-2.534253774374613,-1.5744982343216212,-0.4081890026365445,1.1337955934403723,0.41888782861131946,0.17569395395861948,0.08381186068409986,-0.7629952337183682,3.2806260603204924,0.37916840898349785,-0.04919843082659834,0.5001261416421309,-0.7423330326424852,0.3787499100214986,0.9456854140106488,-2.0997180964095907,2.383143766811725,2.9576350779461125,1.858929929293375,2.2323878750561
-2.928566739239284,-2.3302569756360496,-2.5702486062873424,-1.5764968875653231,-0.7895532410195318,0.9424491423149455,0.3115109872464819,0.13968338630611793,0.1545743254518122,-0.7387615375737375,3.2757078891702576,0.37544731100385237,-0.04947867549507728,0.5026484993930179,-0.7456302658061444,0.38700716789221,0.9571739790182889,-2.0934062288112187,2.375393534511125,3.040265418566927,1.7432959460613098,2.0837393699779097
-2.904323285324162,-2.346177658535855,-2.5000644273652193,-1.5733182884741679,-0.06231019762731641,1.3073909704169338,0.5162569867649427,0.208231328274656,0.01979026912977377,-0.7848309112117826,3.2851071546552264,0.38253404014967946,-0.04896529336200787,0.49785387267756176,-0.7393405709053219,0.3712920320325184,0.9354060693814303,-2.10537664024075,2.3902826538870574,2.8829006812225537,1.9635973102397224,2.3669367030587067
-2.8923057653380964,-2.340032960779507,-2.5208808955689683,-1.502761210823601,-0.006645649473094246,1.72790345644743,1.0390671093083312,-0.01749285496534657,1.2420374413337403,-2.005476817833836,0.6834919868977385,0.6010813226989586,-0.32827575241534007,-1.409590818711601,2.051288916554953,1.3510320611552629,2.301843852489087,-2.1776674052195046,2.0787416257070412,2.1304237569021565,1.4836243441231813,2.145350553682369
-2.896499242564837,-2.33303148736251,-2.5326481973097947,-1.5110899896583758,-0.2960731716573587,1.5830281029279976,0.9556697759862423,-0.045961530505033696,1.2979990070772947,-1.9855116224880536,0.6799538417641418,0.5983117514931084,-0.3281902809341754,-1.4076525770602797,2.049311829514092,1.3575046835283777,2.312442924298434,-2.1731829481769833,2.0721552248027337,2.1968767395768247,1.3945184718483763,2.032054840750818
-2.8418578221972846,-2.2947473247227186,-2.2391647878136953,-1.590755402437584,0.4038625615650095,1.941800531730117,1.12485392497786,0.0023735391963869484,1.2034097456167714,-2.0068875040155203,0.6964565949503608,0.6098400156293656,-0.3208371767750362,-1.412899369896042,2.064775788710401,1.3452944860663436,2.3139358798330196,-2.1949024290272723,2.0702810248170844,2.0971235778245867,1.578513811032271,2.3153066330680865
-2.8892836846132908,-2.3303825144363017,-2.5109327861627158,-1.5238556792306137,-0.3670408334496712,1.5480704005367072,0.9324163633630563,-0.05475587564941422,1.3152103779395994,-1.978142716461679,0.6793953459969656,0.5977009412183049,-0.3277595167793124,-1.4071235196211211,2.0495967854960337,1.359430581406113,2.317959429904088,-2.1724493316411704,2.0696453370971937,2.218891158217311,1.3704474540041065,2.0032423730367266
-2.9033723495757906,-2.334640531321579,-2.5532416816879753,-1.5006157755326437,-0.2638680603067707,1.5986449327597212,0.9674463725139799,-0.04117886540037961,1.2886651706428456,-1.9899353672269033,0.6800723731761447,0.5985591267365861,-0.3285646555963412,-1.4079161488448653,2.0488465007261807,1.3564828097269246,2.308665901957427,-2.1733561040904483,2.073684865143811,2.1843895723780022,1.40641197901932,2.045580585851822
-2.923496153306395,-2.241978565862781,-2.349375017436434,-1.5482697104113523,-0.05361959778443108,1.7130161347468038,1.0011878926474085,-0.03684242702895558,1.282021803819098,-1.9842801049034833,0.6943299387180835,0.6093028090737695,-0.3190832245059416,-1.4111750949515203,2.061174530670581,1.3540565246150558,2.3155178999470474,-2.193383113059783,2.0550412266138616,2.1801905872425125,1.4383914690705644,2.1604558360030754
-2.9007714374290914,-2.333547761216404,-2.5454003923288164,-1.5054715863094688,-0.29478884853865145,1.5833765146202627,0.9574994944741101,-0.04489112793098101,1.29593438889924,-1.986887613387853,0.6798086810731271,0.5982884977605731,-0.3284039598329699,-1.4076891804049543,2.0489199629463344,1.3572996147230458,2.310877307627346,-2.1730123630893003,2.0726502376760596,2.193604589761595,1.3960705301570373,2.0330949101940674
-2.9073976004894173,-2.2730908773581655,-2.4318421930142997,-1.5590966887625906,-0.7215201353210314,1.3751020405588474,0.8173281121504127,-0.09748872314209105,1.4001646318063998,-1.9440287776960254,0.680853425755257,0.598663235707862,-0.3229523159448147,-1.4056842044547364,2.052491181056298,1.3684385526782925,2.337723522869019,-2.1752797974974776,2.0500156842358823,2.3213508300516037,1.2453148162766374,1.8809437177599375
-2.8989788497319586,-2.335968746005517,-2.5403130927455257,-1.50296581747948,-0.19321024635610973,1.634244546474379,0.9866598054468356,-0.03497024108543669,1.2764297077674978,-1.9937984153199033,0.6810624699515322,0.5992631748177542,-0.3284180085553573,-1.4083673394086318,2.0496438053971335,1.355041143820741,2.3072709628067485,-2.1746004882488528,2.0749269990026518,2.1705046080357526,1.4272569870909766,2.0728174352300743
-2.9124506893225335,-2.328515892540773,-2.5796185654948287,-1.501992136037881,-0.5407340807081862,1.4597096174004596,0.8893922303021847,-0.06729714124550734,1.3400531407076788,-1.9723569278845756,0.6764978323900821,0.5958677860156874,-0.3287347719913288,-1.4060950963822763,2.0464821196284064,1.3624662705477866,2.3170117171784215,-2.1688413409390095,2.067934352856908,2.244442661527502,1.32253926276858,1.937836550824038
-2.9005814578241673,-2.3349320943979244,-2.544973877905352,-1.5031266709199818,-0.240361389694501,1.6105795505736153,0.9733861758796325,-0.039405824815956704,1.285157305979395,-1.990821716127958,0.6804515949333849,0.5988043627852065,-0.32844979049125506,-1.4080575774975215,2.0492358648403295,1.356057822116633,2.30867227114082,-2.173829100099586,2.0739538064193295,2.180692605106373,1.4129884438602818,2.0544753715265918
-2.9027758153012657,-2.335026401215581,-2.551506810818702,-1.50055590151172,-0.24631712366722677,1.6074536872081215,0.9723871780812708,-0.03952782062178373,1.2854165214609374,-1.99104337554258,0.6802997574552772,0.5987299090409595,-0.3285528254962893,-1.4080314506443603,2.0489983472851008,1.3561043744422139,2.308144296922159,-2.1736432357180897,2.0740471138648022,2.180597323062067,1.4117231184838048,2.052408000313178
-2.902248532493473,-2.335872053334404,-2.5500237380484934,-1.4995726393756574,-0.21126848034465445,1.6249989131517337,0.9824796759649024,-0.0360846486094163,1.2786480155497266,-1.9934552486803947,0.6807289440806885,0.5990654555249069,-0.3285622080353261,-1.4082660377642882,2.0492395832194643,1.3553213629947265,2.306867676937394,-2.174187151753397,2.074842590284613,2.1725636113028535,1.4225082748181288,2.0661252702368063
-2.9056759384583155,-2.3318890039607036,-2.559815100524692,-1.5031728334452046,-0.3804810868477358,1.5402311752747488,0.9340536852814054,-0.05251406467528452,1.310952698718623,-1.9820754269352923,0.6786238031407366,0.5974381547158125,-0.32856074073450164,-1.4071392204012088,2.0479925839864084,1.3590654545909573,2.312719062330297,-2.1715220172010077,2.071097795535269,2.2107380579677347,1.3706759116471423,2.0000095839856984
-2.903474470816858,-2.3374815572522296,-2.6056382020575555,-1.4672625475375434,-1.0269769106743412,0.9338855077457064,0.5787876920561967,-0.5817532410157921,2.1477557834926873,-0.31160993913767565,1.5532507343081763,-0.3853535768011569,0.3378757249625888,2.332505935604913,2.2779905540857435,-0.1929618507952804,1.613321481426492,-1.7677707033452317,2.13799164485823,1.724305075341774,2.1340577090484008,2.3387724848304674
-2.90247116640726,-2.3310664593007218,-2.6020147767114525,-1.4801865902690055,-1.2709508317505664,0.8120737781686375,0.5069438151663948,-0.6067495177014391,2.1968497950488897,-0.2934185821123869,1.5504383790474292,-0.38765060330097983,0.33817337189084784,2.3341694001365116,2.276747702444804,-0.18731921666381643,1.6238621503557793,-1.7641919829318806,2.1319469725191347,1.783470780868589,2.0577222617463584,2.2427011693253736
-2.9025705214536575,-2.1741962003701576,-2.2049867320627787,-1.6174928082596622,-1.5159963942353964,0.705730554597554,0.3830769289643375,-0.6637749562851547,2.3114156959440266,-0.2348138638134179,1.566406159431428,-0.3765813107526943,0.3544602797012948,2.333283336253881,2.29497889309314,-0.17685548387996855,1.6681848961284098,-1.7872453602066005,2.0870808202161206,1.9323553434019296,1.922856789682533,2.1908552122380214
-2.89670096074838,-2.2803437661380817,-2.4525761882559367,-1.5294043196155505,-1.2665426409173972,0.8200317901539276,0.4889114876038809,-0.6182924246817899,2.2203212326037476,-0.2784553537792122,1.5569841940332827,-0.38309929160029665,0.3438033993480858,2.3333272497172293,2.283838248884308,-0.18556933831873346,1.6370961441376484,-1.773412597834755,2.118456137714797,1.8164938317717514,2.038043457027092,2.2585483952309255
-2.910085106230019,-2.334466893245733,-2.624989577005845,-1.4656002084613546,-1.1726337862759022,0.8606669076745924,0.5383481605728188,-0.5950901923736048,2.174013978105837,-0.30291251622440557,1.5513014200105995,-0.38678466562892305,0.3376950286988907,2.3334520030498465,2.276575373570628,-0.18988940230860502,1.6170628510188856,-1.7653140799761502,2.1351655027072005,1.7546255230069876,2.090427526275296,2.28231899880494
-2.8976686417887287,-2.340732496556907,-2.5887030016367776,-1.4676101565573625,-0.8756958671537273,1.009858507726944,0.621149303774533,-0.5676680803312418,2.1200349742659013,-0.32096124688988914,1.555235575058853,-0.3838760113160039,0.33801070187208443,2.3315164200667517,2.279361398597778,-0.19619650117058768,1.6090604765612488,-1.7702751229834952,2.1410419854526177,1.6920783359364613,2.179658315680697,2.3975385258925384
-2.90755377798982,-2.337365734458564,-2.617753835157212,-1.4630202923968816,-1.0493203248939835,0.9224435902514595,0.5736271030204491,-0.5831246724391382,2.150486210684911,-0.31119546171936835,1.5528367987205185,-0.38559849391391343,0.3376956302236267,2.3326310557477994,2.277487260890248,-0.19261652270797852,1.6128105570827571,-1.76725778533218,2.1378908682939493,1.7268292674227483,2.1281912315247977,2.3304965080427165
-2.943811140081231,-2.1721934399416587,-2.327389204109652,-1.5761385497994547,-1.7740867481289442,0.5739676704903345,0.32146642791167107,-0.6809101348463756,2.345443941368667,-0.2282620693997194,1.5618451903773103,-0.3793616597268672,0.3526722800527916,2.334766980024201,2.2897143200945687,-0.17262492435178162,1.6643641089928582,-1.781581631822531,2.0852784701202944,1.9655922543154052,1.8535077144285577,2.0945225178018037
-2.9036143481395986,-2.3368864994744816,-2.6059946027833956,-1.4682069258657433,-1.0506275012573716,0.9220609250836782,0.5719038868815963,-0.5841241799132968,2.1524145287986265,-0.3099176365548301,1.552969217180918,-0.3855782126395953,0.33789279028842556,2.3326656426190953,2.2778479314118902,-0.19242460545260506,1.6142593569998838,-1.7674132583514648,2.1374314225511433,1.7298759978725646,2.126721750267844,2.3294891224357426
-2.901347935025942,-2.3391094018501533,-2.5994789028672174,-1.4665839381477985,-0.9546434309328328,0.9701666477533248,0.5992633963566266,-0.5748756695413573,2.1342264465329994,-0.31627603308597046,1.5541754174101634,-0.38465247394212154,0.3379079774663395,2.332028570404037,2.2785853679447468,-0.19453515779658603,1.6110542707423523,-1.768939333893415,2.139520635936369,1.7084455471019784,2.156036244334216,2.366952194910804
-2.9107810955248445,-2.3352781349218064,-2.6271396817321886,-1.4633442175858566,-1.1442728665866044,0.8747872377045748,0.5468967890629004,-0.5920570104331769,2.1680617682306416,-0.3052010120810838,1.5516066241897797,-0.38652244539345304,0.3376316280514622,2.33325485145447,2.2766657539237998,-0.19056914524387622,1.615632499003864,-1.765704370924408,2.135931061960505,1.747345762848308,2.0994573695210277,2.293559427725606
-2.914835051318776,-2.3331603998068244,-2.63897999662759,-1.4628207734143126,-1.2440111615226424,0.8246833651210377,0.5190450980622339,-0.6012934620332498,2.1862421004184225,-0.2991036499853148,1.550289554679594,-0.3874984656017334,0.3375313932121678,2.3339057542003543,2.2757408451000365,-0.18844586545442904,1.6183616792294893,-1.764043185672926,2.1339445560283394,1.7684356064243367,2.069454262426119,2.254843809857009
-2.910533934961766,-2.3351857225691535,-2.626395678240848,-1.463784579566823,-1.1467686251952658,0.8735574085944926,0.5460812663509069,-0.5923648353924421,2.1686642591601615,-0.30494384384158113,1.5515867360968743,-0.3865439807062449,0.33764644923075277,2.333273414080617,2.2766751595349612,-0.19050168709972612,1.6158241676390397,-1.7656782787462344,2.1358435110560494,1.7481153813225179,2.098612628085469,2.292546989512505
-2.934231919711789,-2.3117833699256054,-2.6945089847739876,-1.4810485632886328,-2.1565620476791216,0.367474651756515,0.2581979921545666,-0.6896951614663518,2.3600723073917487,-0.23800709606135856,1.538902454774452,-0.3962819407513567,0.3374939139906643,2.3399766364601584,2.2689306117270127,-0.16829178883858034,1.6495945918610655,-1.7496297780494803,2.113848282874593,1.9736739401265424,1.790172365766661,1.8984012242958244
-2.9330169702222477,-2.237070259814858,-2.4107771448118567,-1.5272837331298856,-1.028060222488032,0.9494186146847092,0.46727260255562963,-0.5957609042038589,2.67886765620809,-0.6652310601730569,1.9781678350101233,0.3813142278008211,2.8048714796707324,-1.33303467485599,0.08736240280780341,-0.223819202966481,1.2878773231590455,-1.6130268390780116,2.0686881870985254,1.5867150142753133,1.9370737467985857,2.3602526069844245
-2.9067509563510936,-2.284295941601763,-2.464627313666807,-1.5195068008809653,-1.027603670992275,0.9460894171173768,0.47583257650208877,-0.5907726774700774,2.6679866584822634,-0.6709389901634599,1.9728798765870885,0.37707426105192743,2.800829060534301,-1.3320164891562591,0.08328978419270704,-0.2243641212729772,1.2857783620039842,-1.6053006772759417,2.078819702923606,1.574755133225995,1.9496333823644065,2.342306701227718
