CODE_ATC,DATE,HOSPI_CODE_UCD,LIT_HC,LIT_HP,MONTH,N_UFS,PN_MEDICAL,POPULATION,P_MEDICAL,QUANTITY,QUANTITY_MA,SEJ_MCO,SEJ_SLD,SEJ_SSR,WEEK,YEAR
11,2017-11-01,3400891225037,1360.0,106.0,11,8.5,5303.0,572443.0,806.0,14470.0,15970.0,80667.0,122.0,1239.0,44,2017
9,2017-11-01,3400892203645,1360.0,106.0,11,3.0,5303.0,572443.0,806.0,1272.0,1222.3333333333333,80667.0,122.0,1239.0,44,2017
15,2017-11-01,3400893022634,1360.0,106.0,11,7.0,5303.0,572443.0,806.0,3513.0,3443.3333333333335,80667.0,122.0,1239.0,44,2017
2,2017-11-01,3400893826706,1360.0,106.0,11,4.0,5303.0,572443.0,806.0,3480.0,3731.0,80667.0,122.0,1239.0,44,2017
1,2017-11-01,3400890837149,1360.0,106.0,11,5.0,5303.0,572443.0,806.0,2770.0,2806.6666666666665,80667.0,122.0,1239.0,44,2017
3,2017-11-01,3400892729589,1360.0,106.0,11,4.0,5303.0,572443.0,806.0,4108.0,4152.666666666667,80667.0,122.0,1239.0,44,2017
11,2017-12-01,3400891225037,1360.0,106.0,12,8.0,5303.0,572443.0,806.0,12750.0,14733.333333333334,80667.0,122.0,1239.0,48,2017
16,2017-12-01,3400891191226,1360.0,106.0,12,7.0,5303.0,572443.0,806.0,2800.0,2860.0,80667.0,122.0,1239.0,48,2017
2,2017-12-01,3400893826706,1360.0,106.0,12,4.0,5303.0,572443.0,806.0,2244.0,3242.3333333333335,80667.0,122.0,1239.0,48,2017
4,2017-12-01,3400892088310,1360.0,106.0,12,4.0,5303.0,572443.0,806.0,2469.0,2446.3333333333335,80667.0,122.0,1239.0,48,2017
6,2017-12-01,3400892745848,1360.0,106.0,12,11.0,5303.0,572443.0,806.0,7772.0,7674.0,80667.0,122.0,1239.0,48,2017
5,2017-12-01,3400892075761,1360.0,106.0,12,2.0,5303.0,572443.0,806.0,1400.0,1311.6666666666667,80667.0,122.0,1239.0,48,2017
14,2017-12-01,3400892761695,1360.0,106.0,12,3.0,5303.0,572443.0,806.0,1604.0,1584.6666666666667,80667.0,122.0,1239.0,48,2017
18,2017-12-01,3400892508566,1360.0,106.0,12,4.0,5303.0,572443.0,806.0,4630.0,3760.0,80667.0,122.0,1239.0,48,2017
12,2017-12-01,3400891996128,1360.0,106.0,12,23.0,5303.0,572443.0,806.0,57190.0,60396.666666666664,80667.0,122.0,1239.0,48,2017
3,2017-12-01,3400892052120,1360.0,106.0,12,3.0,5303.0,572443.0,806.0,2700.0,3040.0,80667.0,122.0,1239.0,48,2017
1,2017-12-01,3400890837149,1360.0,106.0,12,6.0,5303.0,572443.0,806.0,2760.0,2846.6666666666665,80667.0,122.0,1239.0,48,2017
3,2017-12-01,3400892729589,1360.0,106.0,12,5.0,5303.0,572443.0,806.0,4810.0,4479.333333333333,80667.0,122.0,1239.0,48,2017
15,2017-12-01,3400893022634,1360.0,106.0,12,6.0,5303.0,572443.0,806.0,3120.0,3323.3333333333335,80667.0,122.0,1239.0,48,2017
14,2017-12-01,3400892761527,1360.0,106.0,12,4.0,5303.0,572443.0,806.0,2810.0,4755.0,80667.0,122.0,1239.0,48,2017
10,2017-12-01,3400891235203,1360.0,106.0,12,5.0,5303.0,572443.0,806.0,1750.0,1460.0,80667.0,122.0,1239.0,48,2017
13,2017-12-01,3400892065366,1360.0,106.0,12,7.0,5303.0,572443.0,806.0,4946.0,4822.0,80667.0,122.0,1239.0,48,2017
17,2017-12-01,3400892669236,1360.0,106.0,12,14.0,5303.0,572443.0,806.0,9154.0,8305.666666666666,80667.0,122.0,1239.0,48,2017
9,2017-12-01,3400892203645,1360.0,106.0,12,4.0,5303.0,572443.0,806.0,1480.0,1340.6666666666667,80667.0,122.0,1239.0,48,2017
7,2017-12-01,3400893736135,1360.0,106.0,12,3.0,5303.0,572443.0,806.0,1815.0,2138.3333333333335,80667.0,122.0,1239.0,48,2017
12,2017-12-01,3400893875490,1360.0,106.0,12,10.0,5303.0,572443.0,806.0,8957.0,9353.333333333334,80667.0,122.0,1239.0,48,2017
8,2017-12-01,3400892697789,1360.0,106.0,12,3.0,5303.0,572443.0,806.0,1410.0,1130.0,80667.0,122.0,1239.0,48,2017
12,2018-01-01,3400893875490,1364.0,101.0,1,12.0,5362.0,570662.0,805.0,9080.0,8805.0,81054.0,93.0,1203.0,1,2018
1,2018-01-01,3400890837149,1364.0,101.0,1,5.0,5362.0,570662.0,805.0,2680.0,2736.6666666666665,81054.0,93.0,1203.0,1,2018
17,2018-01-01,3400892669236,1364.0,101.0,1,11.0,5362.0,570662.0,805.0,10366.0,9621.666666666666,81054.0,93.0,1203.0,1,2018
9,2018-01-01,3400892203645,1364.0,101.0,1,2.0,5362.0,570662.0,805.0,1315.0,1355.6666666666667,81054.0,93.0,1203.0,1,2018
16,2018-01-01,3400891191226,1364.0,101.0,1,8.0,5362.0,570662.0,805.0,2861.0,2737.0,81054.0,93.0,1203.0,1,2018
3,2018-01-01,3400892729589,1364.0,101.0,1,7.0,5362.0,570662.0,805.0,4410.0,4442.666666666667,81054.0,93.0,1203.0,1,2018
13,2018-01-01,3400892065366,1364.0,101.0,1,5.0,5362.0,570662.0,805.0,4645.0,4732.333333333333,81054.0,93.0,1203.0,1,2018
6,2018-01-01,3400892745848,1364.0,101.0,1,9.0,5362.0,570662.0,805.0,8252.0,7288.0,81054.0,93.0,1203.0,1,2018
15,2018-01-01,3400893022634,1364.0,101.0,1,8.0,5362.0,570662.0,805.0,3582.0,3405.0,81054.0,93.0,1203.0,1,2018
5,2018-01-01,3400892075761,1364.0,101.0,1,4.0,5362.0,570662.0,805.0,1180.0,1308.3333333333333,81054.0,93.0,1203.0,1,2018
8,2018-01-01,3400892697789,1364.0,101.0,1,3.0,5362.0,570662.0,805.0,1445.0,1291.6666666666667,81054.0,93.0,1203.0,1,2018
3,2018-01-01,3400892052120,1364.0,101.0,1,4.0,5362.0,570662.0,805.0,2900.0,2876.6666666666665,81054.0,93.0,1203.0,1,2018
14,2018-01-01,3400892761527,1364.0,101.0,1,5.0,5362.0,570662.0,805.0,7583.0,5552.0,81054.0,93.0,1203.0,1,2018
11,2018-01-01,3400891225037,1364.0,101.0,1,8.0,5362.0,570662.0,805.0,15770.0,14330.0,81054.0,93.0,1203.0,1,2018
4,2018-01-01,3400892088310,1364.0,101.0,1,5.0,5362.0,570662.0,805.0,2520.0,2310.3333333333335,81054.0,93.0,1203.0,1,2018
18,2018-01-01,3400892508566,1364.0,101.0,1,3.0,5362.0,570662.0,805.0,3652.0,3640.6666666666665,81054.0,93.0,1203.0,1,2018
12,2018-01-01,3400891996128,1364.0,101.0,1,23.0,5362.0,570662.0,805.0,60441.0,58583.666666666664,81054.0,93.0,1203.0,1,2018
10,2018-01-01,3400891235203,1364.0,101.0,1,3.0,5362.0,570662.0,805.0,1260.0,1326.6666666666667,81054.0,93.0,1203.0,1,2018
14,2018-01-01,3400892761695,1364.0,101.0,1,2.0,5362.0,570662.0,805.0,1605.0,1603.0,81054.0,93.0,1203.0,1,2018
2,2018-01-01,3400893826706,1364.0,101.0,1,5.0,5362.0,570662.0,805.0,4260.0,3328.0,81054.0,93.0,1203.0,1,2018
7,2018-01-01,3400893736135,1364.0,101.0,1,5.0,5362.0,570662.0,805.0,2185.0,2093.3333333333335,81054.0,93.0,1203.0,1,2018
15,2018-02-01,3400893022634,1364.0,101.0,2,8.0,5362.0,570662.0,805.0,3376.0,3359.3333333333335,81054.0,93.0,1203.0,5,2018
10,2018-02-01,3400891235203,1364.0,101.0,2,4.0,5362.0,570662.0,805.0,1450.0,1486.6666666666667,81054.0,93.0,1203.0,5,2018
8,2018-02-01,3400892697789,1364.0,101.0,2,2.0,5362.0,570662.0,805.0,900.0,1251.6666666666667,81054.0,93.0,1203.0,5,2018
1,2018-02-01,3400890837149,1364.0,101.0,2,7.0,5362.0,570662.0,805.0,2690.0,2710.0,81054.0,93.0,1203.0,5,2018
3,2018-02-01,3400892052120,1364.0,101.0,2,3.5,5362.0,570662.0,805.0,2560.0,2720.0,81054.0,93.0,1203.0,5,2018
12,2018-02-01,3400891996128,1364.0,101.0,2,24.0,5362.0,570662.0,805.0,52400.0,56677.0,81054.0,93.0,1203.0,5,2018
14,2018-02-01,3400892761695,1364.0,101.0,2,2.0,5362.0,570662.0,805.0,1895.0,1701.3333333333333,81054.0,93.0,1203.0,5,2018
12,2018-02-01,3400893875490,1364.0,101.0,2,13.0,5362.0,570662.0,805.0,9236.0,9091.0,81054.0,93.0,1203.0,5,2018
14,2018-02-01,3400892761527,1364.0,101.0,2,5.0,5362.0,570662.0,805.0,5049.0,5147.333333333333,81054.0,93.0,1203.0,5,2018
17,2018-02-01,3400892669236,1364.0,101.0,2,15.0,5362.0,570662.0,805.0,10254.0,9924.666666666666,81054.0,93.0,1203.0,5,2018
18,2018-02-01,3400892508566,1364.0,101.0,2,4.0,5362.0,570662.0,805.0,4370.0,4217.333333333333,81054.0,93.0,1203.0,5,2018
9,2018-02-01,3400892203645,1364.0,101.0,2,2.5,5362.0,570662.0,805.0,1122.0,1305.6666666666667,81054.0,93.0,1203.0,5,2018
4,2018-02-01,3400892088310,1364.0,101.0,2,4.0,5362.0,570662.0,805.0,2461.0,2483.3333333333335,81054.0,93.0,1203.0,5,2018
6,2018-02-01,3400892745848,1364.0,101.0,2,9.0,5362.0,570662.0,805.0,8024.0,8016.0,81054.0,93.0,1203.0,5,2018
7,2018-02-01,3400893736135,1364.0,101.0,2,5.0,5362.0,570662.0,805.0,2260.0,2086.6666666666665,81054.0,93.0,1203.0,5,2018
2,2018-02-01,3400893826706,1364.0,101.0,2,3.0,5362.0,570662.0,805.0,2984.0,3162.6666666666665,81054.0,93.0,1203.0,5,2018
11,2018-02-01,3400891225037,1364.0,101.0,2,8.0,5362.0,570662.0,805.0,14286.0,14268.666666666666,81054.0,93.0,1203.0,5,2018
5,2018-02-01,3400892075761,1364.0,101.0,2,5.0,5362.0,570662.0,805.0,1510.0,1363.3333333333333,81054.0,93.0,1203.0,5,2018
13,2018-02-01,3400892065366,1364.0,101.0,2,5.0,5362.0,570662.0,805.0,4623.0,4738.0,81054.0,93.0,1203.0,5,2018
3,2018-02-01,3400892729589,1364.0,101.0,2,1.5,5362.0,570662.0,805.0,1770.0,3663.3333333333335,81054.0,93.0,1203.0,5,2018
16,2018-02-01,3400891191226,1364.0,101.0,2,8.0,5362.0,570662.0,805.0,2930.0,2863.6666666666665,81054.0,93.0,1203.0,5,2018
8,2018-03-01,3400892697789,1364.0,101.0,3,2.0,5362.0,570662.0,805.0,950.0,1098.3333333333333,81054.0,93.0,1203.0,9,2018
14,2018-03-01,3400892761695,1364.0,101.0,3,3.0,5362.0,570662.0,805.0,1930.0,1810.0,81054.0,93.0,1203.0,9,2018
2,2018-03-01,3400893826706,1364.0,101.0,3,4.0,5362.0,570662.0,805.0,3727.0,3657.0,81054.0,93.0,1203.0,9,2018
17,2018-03-01,3400892669236,1364.0,101.0,3,14.0,5362.0,570662.0,805.0,11243.0,10621.0,81054.0,93.0,1203.0,9,2018
12,2018-03-01,3400893875490,1364.0,101.0,3,14.0,5362.0,570662.0,805.0,10341.0,9552.333333333334,81054.0,93.0,1203.0,9,2018
7,2018-03-01,3400893736135,1364.0,101.0,3,4.0,5362.0,570662.0,805.0,2380.0,2275.0,81054.0,93.0,1203.0,9,2018
6,2018-03-01,3400892745848,1364.0,101.0,3,10.0,5362.0,570662.0,805.0,8812.0,8362.666666666666,81054.0,93.0,1203.0,9,2018
15,2018-03-01,3400893022634,1364.0,101.0,3,9.0,5362.0,570662.0,805.0,3817.0,3591.6666666666665,81054.0,93.0,1203.0,9,2018
3,2018-03-01,3400892729589,1364.0,101.0,3,8.0,5362.0,570662.0,805.0,4970.0,3716.6666666666665,81054.0,93.0,1203.0,9,2018
14,2018-03-01,3400892761527,1364.0,101.0,3,5.0,5362.0,570662.0,805.0,6834.0,6488.666666666667,81054.0,93.0,1203.0,9,2018
18,2018-03-01,3400892508566,1364.0,101.0,3,3.0,5362.0,570662.0,805.0,3576.0,3866.0,81054.0,93.0,1203.0,9,2018
3,2018-03-01,3400892052120,1364.0,101.0,3,3.0,5362.0,570662.0,805.0,3220.0,2893.3333333333335,81054.0,93.0,1203.0,9,2018
16,2018-03-01,3400891191226,1364.0,101.0,3,6.0,5362.0,570662.0,805.0,2510.0,2767.0,81054.0,93.0,1203.0,9,2018
12,2018-03-01,3400891996128,1364.0,101.0,3,22.0,5362.0,570662.0,805.0,57190.0,56677.0,81054.0,93.0,1203.0,9,2018
4,2018-03-01,3400892088310,1364.0,101.0,3,5.0,5362.0,570662.0,805.0,3109.0,2696.6666666666665,81054.0,93.0,1203.0,9,2018
13,2018-03-01,3400892065366,1364.0,101.0,3,4.0,5362.0,570662.0,805.0,5420.0,4896.0,81054.0,93.0,1203.0,9,2018
10,2018-03-01,3400891235203,1364.0,101.0,3,4.0,5362.0,570662.0,805.0,1610.0,1440.0,81054.0,93.0,1203.0,9,2018
11,2018-03-01,3400891225037,1364.0,101.0,3,10.0,5362.0,570662.0,805.0,17030.0,15695.333333333334,81054.0,93.0,1203.0,9,2018
1,2018-03-01,3400890837149,1364.0,101.0,3,5.0,5362.0,570662.0,805.0,3250.0,2873.3333333333335,81054.0,93.0,1203.0,9,2018
9,2018-03-01,3400892203645,1364.0,101.0,3,2.0,5362.0,570662.0,805.0,1250.0,1229.0,81054.0,93.0,1203.0,9,2018
5,2018-03-01,3400892075761,1364.0,101.0,3,4.0,5362.0,570662.0,805.0,1420.0,1370.0,81054.0,93.0,1203.0,9,2018
16,2018-04-01,3400891191226,1364.0,101.0,4,2.0,5362.0,570662.0,805.0,2590.0,2676.6666666666665,81054.0,93.0,1203.0,13,2018
4,2018-04-01,3400892088310,1364.0,101.0,4,5.0,5362.0,570662.0,805.0,2289.0,2619.6666666666665,81054.0,93.0,1203.0,13,2018
8,2018-04-01,3400892697789,1364.0,101.0,4,2.0,5362.0,570662.0,805.0,850.0,900.0,81054.0,93.0,1203.0,13,2018
7,2018-04-01,3400893736135,1364.0,101.0,4,5.0,5362.0,570662.0,805.0,2340.0,2326.6666666666665,81054.0,93.0,1203.0,13,2018
11,2018-04-01,3400891225037,1364.0,101.0,4,7.0,5362.0,570662.0,805.0,17477.0,16264.333333333334,81054.0,93.0,1203.0,13,2018
3,2018-04-01,3400892729589,1364.0,101.0,4,5.0,5362.0,570662.0,805.0,3510.0,3416.6666666666665,81054.0,93.0,1203.0,13,2018
5,2018-04-01,3400892075761,1364.0,101.0,4,5.0,5362.0,570662.0,805.0,1200.0,1376.6666666666667,81054.0,93.0,1203.0,13,2018
15,2018-04-01,3400893022634,1364.0,101.0,4,8.0,5362.0,570662.0,805.0,3378.0,3523.6666666666665,81054.0,93.0,1203.0,13,2018
10,2018-04-01,3400891235203,1364.0,101.0,4,5.0,5362.0,570662.0,805.0,1730.0,1596.6666666666667,81054.0,93.0,1203.0,13,2018
13,2018-04-01,3400892065366,1364.0,101.0,4,5.0,5362.0,570662.0,805.0,4436.0,4826.333333333333,81054.0,93.0,1203.0,13,2018
6,2018-04-01,3400892745848,1364.0,101.0,4,8.0,5362.0,570662.0,805.0,6750.0,7862.0,81054.0,93.0,1203.0,13,2018
14,2018-04-01,3400892761695,1364.0,101.0,4,2.0,5362.0,570662.0,805.0,1850.0,1891.6666666666667,81054.0,93.0,1203.0,13,2018
12,2018-04-01,3400891996128,1364.0,101.0,4,22.0,5362.0,570662.0,805.0,60900.0,56830.0,81054.0,93.0,1203.0,13,2018
14,2018-04-01,3400892761527,1364.0,101.0,4,5.0,5362.0,570662.0,805.0,4938.0,5607.0,81054.0,93.0,1203.0,13,2018
3,2018-04-01,3400892052120,1364.0,101.0,4,9.0,5362.0,570662.0,805.0,2770.0,2850.0,81054.0,93.0,1203.0,13,2018
2,2018-04-01,3400893826706,1364.0,101.0,4,3.5,5362.0,570662.0,805.0,3025.0,3245.3333333333335,81054.0,93.0,1203.0,13,2018
18,2018-04-01,3400892508566,1364.0,101.0,4,3.0,5362.0,570662.0,805.0,4550.0,4165.333333333333,81054.0,93.0,1203.0,13,2018
1,2018-04-01,3400890837149,1364.0,101.0,4,6.0,5362.0,570662.0,805.0,3140.0,3026.6666666666665,81054.0,93.0,1203.0,13,2018
17,2018-04-01,3400892669236,1364.0,101.0,4,12.5,5362.0,570662.0,805.0,9956.0,10484.333333333334,81054.0,93.0,1203.0,13,2018
9,2018-04-01,3400892203645,1364.0,101.0,4,2.0,5362.0,570662.0,805.0,1575.0,1315.6666666666667,81054.0,93.0,1203.0,13,2018
12,2018-04-01,3400893875490,1364.0,101.0,4,15.0,5362.0,570662.0,805.0,9409.0,9662.0,81054.0,93.0,1203.0,13,2018
12,2018-05-01,3400893875490,1364.0,101.0,5,14.0,5362.0,570662.0,805.0,9207.0,9652.333333333334,81054.0,93.0,1203.0,18,2018
8,2018-05-01,3400892697789,1364.0,101.0,5,2.0,5362.0,570662.0,805.0,1040.0,946.6666666666666,81054.0,93.0,1203.0,18,2018
10,2018-05-01,3400891235203,1364.0,101.0,5,4.0,5362.0,570662.0,805.0,1460.0,1600.0,81054.0,93.0,1203.0,18,2018
4,2018-05-01,3400892088310,1364.0,101.0,5,4.0,5362.0,570662.0,805.0,2821.0,2739.6666666666665,81054.0,93.0,1203.0,18,2018
7,2018-05-01,3400893736135,1364.0,101.0,5,4.0,5362.0,570662.0,805.0,1604.0,2108.0,81054.0,93.0,1203.0,18,2018
5,2018-05-01,3400892075761,1364.0,101.0,5,3.0,5362.0,570662.0,805.0,1430.0,1350.0,81054.0,93.0,1203.0,18,2018
13,2018-05-01,3400892065366,1364.0,101.0,5,6.0,5362.0,570662.0,805.0,4130.0,4662.0,81054.0,93.0,1203.0,18,2018
6,2018-05-01,3400892745848,1364.0,101.0,5,6.0,5362.0,570662.0,805.0,7210.0,7590.666666666667,81054.0,93.0,1203.0,18,2018
3,2018-05-01,3400892729589,1364.0,101.0,5,4.0,5362.0,570662.0,805.0,4290.0,4256.666666666667,81054.0,93.0,1203.0,18,2018
14,2018-05-01,3400892761695,1364.0,101.0,5,2.0,5362.0,570662.0,805.0,1725.0,1835.0,81054.0,93.0,1203.0,18,2018
17,2018-05-01,3400892669236,1364.0,101.0,5,12.0,5362.0,570662.0,805.0,9630.0,10276.333333333334,81054.0,93.0,1203.0,18,2018
1,2018-05-01,3400890837149,1364.0,101.0,5,3.0,5362.0,570662.0,805.0,2960.0,3116.6666666666665,81054.0,93.0,1203.0,18,2018
16,2018-05-01,3400891191226,1364.0,101.0,5,3.0,5362.0,570662.0,805.0,2260.0,2453.3333333333335,81054.0,93.0,1203.0,18,2018
9,2018-05-01,3400892203645,1364.0,101.0,5,3.0,5362.0,570662.0,805.0,1730.0,1518.3333333333333,81054.0,93.0,1203.0,18,2018
2,2018-05-01,3400893826706,1364.0,101.0,5,4.0,5362.0,570662.0,805.0,3620.0,3457.3333333333335,81054.0,93.0,1203.0,18,2018
11,2018-05-01,3400891225037,1364.0,101.0,5,9.0,5362.0,570662.0,805.0,16914.0,17140.333333333332,81054.0,93.0,1203.0,18,2018
14,2018-05-01,3400892761527,1364.0,101.0,5,7.0,5362.0,570662.0,805.0,6205.0,5992.333333333333,81054.0,93.0,1203.0,18,2018
18,2018-05-01,3400892508566,1364.0,101.0,5,3.0,5362.0,570662.0,805.0,2980.0,3702.0,81054.0,93.0,1203.0,18,2018
3,2018-05-01,3400892052120,1364.0,101.0,5,6.0,5362.0,570662.0,805.0,2620.0,2870.0,81054.0,93.0,1203.0,18,2018
12,2018-05-01,3400891996128,1364.0,101.0,5,18.0,5362.0,570662.0,805.0,43530.0,53873.333333333336,81054.0,93.0,1203.0,18,2018
15,2018-05-01,3400893022634,1364.0,101.0,5,6.0,5362.0,570662.0,805.0,3316.0,3503.6666666666665,81054.0,93.0,1203.0,18,2018
3,2018-06-01,3400892729589,1364.0,101.0,6,8.0,5362.0,570662.0,805.0,4470.0,4090.0,81054.0,93.0,1203.0,22,2018
15,2018-06-01,3400893022634,1364.0,101.0,6,5.5,5362.0,570662.0,805.0,3020.0,3238.0,81054.0,93.0,1203.0,22,2018
1,2018-06-01,3400890837149,1364.0,101.0,6,6.5,5362.0,570662.0,805.0,2760.0,2953.3333333333335,81054.0,93.0,1203.0,22,2018
13,2018-06-01,3400892065366,1364.0,101.0,6,7.0,5362.0,570662.0,805.0,4489.0,4351.666666666667,81054.0,93.0,1203.0,22,2018
10,2018-06-01,3400891235203,1364.0,101.0,6,5.0,5362.0,570662.0,805.0,1340.0,1510.0,81054.0,93.0,1203.0,22,2018
14,2018-06-01,3400892761695,1364.0,101.0,6,2.0,5362.0,570662.0,805.0,1620.0,1731.6666666666667,81054.0,93.0,1203.0,22,2018
6,2018-06-01,3400892745848,1364.0,101.0,6,9.0,5362.0,570662.0,805.0,6715.0,6891.666666666667,81054.0,93.0,1203.0,22,2018
18,2018-06-01,3400892508566,1364.0,101.0,6,3.0,5362.0,570662.0,805.0,2750.0,3426.6666666666665,81054.0,93.0,1203.0,22,2018
12,2018-06-01,3400891996128,1364.0,101.0,6,23.5,5362.0,570662.0,805.0,57010.0,53813.333333333336,81054.0,93.0,1203.0,22,2018
14,2018-06-01,3400892761527,1364.0,101.0,6,5.5,5362.0,570662.0,805.0,6110.0,5751.0,81054.0,93.0,1203.0,22,2018
3,2018-06-01,3400892052120,1364.0,101.0,6,5.5,5362.0,570662.0,805.0,3090.0,2826.6666666666665,81054.0,93.0,1203.0,22,2018
12,2018-06-01,3400893875490,1364.0,101.0,6,13.0,5362.0,570662.0,805.0,10046.0,9554.0,81054.0,93.0,1203.0,22,2018
5,2018-06-01,3400892075761,1364.0,101.0,6,4.5,5362.0,570662.0,805.0,1372.0,1334.0,81054.0,93.0,1203.0,22,2018
17,2018-06-01,3400892669236,1364.0,101.0,6,15.0,5362.0,570662.0,805.0,10469.0,10018.333333333334,81054.0,93.0,1203.0,22,2018
11,2018-06-01,3400891225037,1364.0,101.0,6,11.0,5362.0,570662.0,805.0,17470.0,17287.0,81054.0,93.0,1203.0,22,2018
4,2018-06-01,3400892088310,1364.0,101.0,6,5.0,5362.0,570662.0,805.0,2220.0,2443.3333333333335,81054.0,93.0,1203.0,22,2018
7,2018-06-01,3400893736135,1364.0,101.0,6,4.5,5362.0,570662.0,805.0,2300.0,2081.3333333333335,81054.0,93.0,1203.0,22,2018
8,2018-06-01,3400892697789,1364.0,101.0,6,3.0,5362.0,570662.0,805.0,1360.0,1083.3333333333333,81054.0,93.0,1203.0,22,2018
16,2018-06-01,3400891191226,1364.0,101.0,6,7.0,5362.0,570662.0,805.0,2940.0,2596.6666666666665,81054.0,93.0,1203.0,22,2018
9,2018-06-01,3400892203645,1364.0,101.0,6,3.0,5362.0,570662.0,805.0,1285.0,1530.0,81054.0,93.0,1203.0,22,2018
2,2018-06-01,3400893826706,1364.0,101.0,6,3.0,5362.0,570662.0,805.0,3030.0,3225.0,81054.0,93.0,1203.0,22,2018
12,2018-07-01,3400891996128,1364.0,101.0,7,21.0,5362.0,570662.0,805.0,55480.0,52006.666666666664,81054.0,93.0,1203.0,26,2018
16,2018-07-01,3400891191226,1364.0,101.0,7,7.0,5362.0,570662.0,805.0,2800.0,2666.6666666666665,81054.0,93.0,1203.0,26,2018
2,2018-07-01,3400893826706,1364.0,101.0,7,4.0,5362.0,570662.0,805.0,3498.0,3382.6666666666665,81054.0,93.0,1203.0,26,2018
6,2018-07-01,3400892745848,1364.0,101.0,7,8.0,5362.0,570662.0,805.0,6550.0,6825.0,81054.0,93.0,1203.0,26,2018
3,2018-07-01,3400892052120,1364.0,101.0,7,4.0,5362.0,570662.0,805.0,3430.0,3046.6666666666665,81054.0,93.0,1203.0,26,2018
12,2018-07-01,3400893875490,1364.0,101.0,7,12.0,5362.0,570662.0,805.0,9393.0,9548.666666666666,81054.0,93.0,1203.0,26,2018
4,2018-07-01,3400892088310,1364.0,101.0,7,5.0,5362.0,570662.0,805.0,2155.0,2398.6666666666665,81054.0,93.0,1203.0,26,2018
17,2018-07-01,3400892669236,1364.0,101.0,7,15.0,5362.0,570662.0,805.0,10185.0,10094.666666666666,81054.0,93.0,1203.0,26,2018
14,2018-07-01,3400892761695,1364.0,101.0,7,2.0,5362.0,570662.0,805.0,1815.0,1720.0,81054.0,93.0,1203.0,26,2018
10,2018-07-01,3400891235203,1364.0,101.0,7,4.0,5362.0,570662.0,805.0,1650.0,1483.3333333333333,81054.0,93.0,1203.0,26,2018
14,2018-07-01,3400892761527,1364.0,101.0,7,5.0,5362.0,570662.0,805.0,4560.0,5625.0,81054.0,93.0,1203.0,26,2018
18,2018-07-01,3400892508566,1364.0,101.0,7,3.0,5362.0,570662.0,805.0,3662.0,3130.6666666666665,81054.0,93.0,1203.0,26,2018
13,2018-07-01,3400892065366,1364.0,101.0,7,5.0,5362.0,570662.0,805.0,4734.0,4451.0,81054.0,93.0,1203.0,26,2018
8,2018-07-01,3400892697789,1364.0,101.0,7,3.0,5362.0,570662.0,805.0,1350.0,1250.0,81054.0,93.0,1203.0,26,2018
11,2018-07-01,3400891225037,1364.0,101.0,7,9.0,5362.0,570662.0,805.0,19080.0,17821.333333333332,81054.0,93.0,1203.0,26,2018
1,2018-07-01,3400890837149,1364.0,101.0,7,6.0,5362.0,570662.0,805.0,3352.0,3024.0,81054.0,93.0,1203.0,26,2018
7,2018-07-01,3400893736135,1364.0,101.0,7,5.0,5362.0,570662.0,805.0,2090.0,1998.0,81054.0,93.0,1203.0,26,2018
5,2018-07-01,3400892075761,1364.0,101.0,7,4.0,5362.0,570662.0,805.0,1570.0,1457.3333333333333,81054.0,93.0,1203.0,26,2018
15,2018-07-01,3400893022634,1364.0,101.0,7,7.0,5362.0,570662.0,805.0,3160.0,3165.3333333333335,81054.0,93.0,1203.0,26,2018
9,2018-07-01,3400892203645,1364.0,101.0,7,3.0,5362.0,570662.0,805.0,1465.0,1493.3333333333333,81054.0,93.0,1203.0,26,2018
3,2018-07-01,3400892729589,1364.0,101.0,7,8.0,5362.0,570662.0,805.0,4730.0,4496.666666666667,81054.0,93.0,1203.0,26,2018
9,2018-08-01,3400892203645,1364.0,101.0,8,2.0,5362.0,570662.0,805.0,1280.0,1343.3333333333333,81054.0,93.0,1203.0,31,2018
12,2018-08-01,3400891996128,1364.0,101.0,8,19.0,5362.0,570662.0,805.0,50780.0,54423.333333333336,81054.0,93.0,1203.0,31,2018
1,2018-08-01,3400890837149,1364.0,101.0,8,4.0,5362.0,570662.0,805.0,2580.0,2897.3333333333335,81054.0,93.0,1203.0,31,2018
16,2018-08-01,3400891191226,1364.0,101.0,8,6.0,5362.0,570662.0,805.0,2540.0,2760.0,81054.0,93.0,1203.0,31,2018
18,2018-08-01,3400892508566,1364.0,101.0,8,2.0,5362.0,570662.0,805.0,2884.0,3098.6666666666665,81054.0,93.0,1203.0,31,2018
6,2018-08-01,3400892745848,1364.0,101.0,8,8.0,5362.0,570662.0,805.0,5271.0,6178.666666666667,81054.0,93.0,1203.0,31,2018
5,2018-08-01,3400892075761,1364.0,101.0,8,4.0,5362.0,570662.0,805.0,1270.0,1404.0,81054.0,93.0,1203.0,31,2018
2,2018-08-01,3400893826706,1364.0,101.0,8,4.0,5362.0,570662.0,805.0,3161.0,3229.6666666666665,81054.0,93.0,1203.0,31,2018
3,2018-08-01,3400892052120,1364.0,101.0,8,3.0,5362.0,570662.0,805.0,2590.0,3036.6666666666665,81054.0,93.0,1203.0,31,2018
11,2018-08-01,3400891225037,1364.0,101.0,8,10.0,5362.0,570662.0,805.0,15556.0,17368.666666666668,81054.0,93.0,1203.0,31,2018
