HOSPI_CODE_UCD,LIT_HC,LIT_HP,N_UFS,PN_MEDICAL,POPULATION,P_MEDICAL,QUANTITY,QUANTITY_MA,SEJ_HAD,SEJ_MCO,SEJ_PSY,SEJ_SLD,SEJ_SSR,YEAR,MONTH_1.0,MONTH_2.0,MONTH_3.0,MONTH_4.0,MONTH_5.0,MONTH_6.0,MONTH_7.0,MONTH_8.0,MONTH_9.0,MONTH_10.0,MONTH_11.0,MONTH_12.0,UCD_3400890837149,UCD_3400891191226,UCD_3400891225037,UCD_3400891235203,UCD_3400891996128,UCD_3400892052120,UCD_3400892065366,UCD_3400892075761,UCD_3400892088310,UCD_3400892203645,UCD_3400892508566,UCD_3400892669236,UCD_3400892697789,UCD_3400892729589,UCD_3400892745848,UCD_3400892761527,UCD_3400892761695,UCD_3400893022634,UCD_3400893736135,UCD_3400893826706,UCD_3400893875490
3400892729589,2053.0,493.0,6.0,7161.0,1120190.0,1239.0,5330.0,0.11887410543481375,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3400893875490,2053.0,493.0,16.0,7161.0,1120190.0,1239.0,12468.0,0.12043689694622382,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400891191226,2053.0,493.0,8.5,7161.0,1120190.0,1239.0,4580.0,0.09895052791905755,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892075761,2053.0,493.0,7.0,7161.0,1120190.0,1239.0,2350.0,0.11728672080045628,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3400893736135,2053.0,493.0,6.0,7161.0,1120190.0,1239.0,4910.0,0.13385032451042136,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3400892745848,2053.0,493.0,1.0,7161.0,1120190.0,1239.0,160.0,0.07827623570507508,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3400892203645,2053.0,493.0,9.0,7161.0,1120190.0,1239.0,5710.0,0.11457926285962317,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3400893736135,2053.0,493.0,8.0,7161.0,1120190.0,1239.0,6480.0,0.13578033841788506,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3400891191226,2053.0,493.0,10.0,7161.0,1120190.0,1239.0,5670.0,0.10822491049258134,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400891996128,2053.0,493.0,32.5,7161.0,1120190.0,1239.0,105950.0,0.1181118606513625,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892052120,2053.0,493.0,3.0,7161.0,1120190.0,1239.0,1940.0,0.11663717758129036,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400891225037,2053.0,493.0,8.0,7161.0,1120190.0,1239.0,6530.0,0.08884956362633761,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892669236,2053.0,493.0,11.0,7161.0,1120190.0,1239.0,10468.0,0.11911580097112758,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3400892065366,2053.0,493.0,9.0,7161.0,1120190.0,1239.0,7140.0,0.1220573883334967,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892697789,2053.0,493.0,2.0,7161.0,1120190.0,1239.0,1650.0,0.11750457777620109,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3400892745848,2053.0,493.0,1.0,7161.0,1120190.0,1239.0,320.0,0.07367175125183538,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3400893826706,2053.0,493.0,7.0,7161.0,1120190.0,1239.0,7496.0,0.11446686793171791,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3400892761527,2053.0,493.0,20.0,7161.0,1120190.0,1239.0,28340.0,0.11296762490926206,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3400892075761,2053.0,493.0,7.0,7161.0,1120190.0,1239.0,2620.0,0.12247234954846083,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3400893875490,2053.0,493.0,16.5,7161.0,1120190.0,1239.0,13500.0,0.11883999926956114,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400890837149,2053.0,493.0,4.0,7161.0,1120190.0,1239.0,4160.0,0.1177824646451553,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892761695,2053.0,493.0,14.0,7161.0,1120190.0,1239.0,26960.0,0.1195670698760983,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3400892088310,2053.0,493.0,5.0,7161.0,1120190.0,1239.0,4788.0,0.12419771781333751,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3400892508566,2053.0,493.0,4.0,7161.0,1120190.0,1239.0,5470.0,0.13476777369964138,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3400892729589,2053.0,493.0,6.5,7161.0,1120190.0,1239.0,5370.0,0.11427167878634197,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3400891235203,2053.0,493.0,10.5,7161.0,1120190.0,1239.0,4030.0,0.16677414167076515,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892065366,2053.0,493.0,9.0,7161.0,1120190.0,1239.0,7840.0,0.12068841807403623,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400890837149,2053.0,493.0,5.0,7161.0,1120190.0,1239.0,4080.0,0.12655799836647297,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892697789,2053.0,493.0,2.0,7161.0,1120190.0,1239.0,1870.0,0.10781560381921608,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3400893826706,2053.0,493.0,7.0,7161.0,1120190.0,1239.0,7185.0,0.12215816050572753,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3400892761527,2053.0,493.0,21.0,7161.0,1120190.0,1239.0,29135.0,0.11337053489848462,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3400893875490,2053.0,493.0,17.0,7161.0,1120190.0,1239.0,15072.0,0.1215893889614776,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400892088310,2053.0,493.0,7.0,7161.0,1120190.0,1239.0,5700.0,0.12641719820806463,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3400891191226,2053.0,493.0,8.0,7161.0,1120190.0,1239.0,4230.0,0.10330235358817257,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400891235203,2053.0,493.0,10.0,7161.0,1120190.0,1239.0,4350.0,0.15143578995505974,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400891996128,2053.0,493.0,31.0,7161.0,1120190.0,1239.0,114260.0,0.12465790445618637,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400891225037,2053.0,493.0,6.0,7161.0,1120190.0,1239.0,7190.0,0.08320016940732192,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892761695,2053.0,493.0,14.0,7161.0,1120190.0,1239.0,27090.0,0.11904136440916602,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3400892669236,2053.0,493.0,13.0,7161.0,1120190.0,1239.0,11118.0,0.12021915370716019,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3400892745848,2053.0,493.0,1.0,7161.0,1120190.0,1239.0,410.0,0.08195982326766686,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3400892075761,2053.0,493.0,7.0,7161.0,1120190.0,1239.0,3280.0,0.12582775638540497,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892052120,2053.0,493.0,4.0,7161.0,1120190.0,1239.0,1980.0,0.13719107511684683,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892508566,2053.0,493.0,3.0,7161.0,1120190.0,1239.0,4850.0,0.13416382080854183,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3400892729589,2053.0,493.0,7.0,7161.0,1120190.0,1239.0,5440.0,0.10611880872333483,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3400892203645,2053.0,493.0,9.0,7161.0,1120190.0,1239.0,5620.0,0.11783762262645754,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3400893736135,2053.0,493.0,9.0,7161.0,1120190.0,1239.0,5155.0,0.12772832039594656,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3400893875490,2053.0,493.0,17.0,7161.0,1120190.0,1239.0,13013.0,0.12320406286459662,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400892203645,2053.0,493.0,7.5,7161.0,1120190.0,1239.0,4870.0,0.12420100758286351,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3400891996128,2053.0,493.0,33.5,7161.0,1120190.0,1239.0,101320.0,0.1264113792531542,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892697789,2053.0,493.0,2.0,7161.0,1120190.0,1239.0,1540.0,0.10431108132413641,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3400891225037,2053.0,493.0,9.0,7161.0,1120190.0,1239.0,7160.0,0.0893631449189754,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892075761,2053.0,493.0,6.0,7161.0,1120190.0,1239.0,2310.0,0.1252176824150515,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892761527,2053.0,493.0,23.0,7161.0,1120190.0,1239.0,32680.0,0.12525637958055,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3400892745848,2053.0,493.0,2.0,7161.0,1120190.0,1239.0,640.0,0.12616287401876808,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3400892761695,2053.0,493.0,14.5,7161.0,1120190.0,1239.0,26550.0,0.12462311951394703,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3400892669236,2053.0,493.0,14.5,7161.0,1120190.0,1239.0,11218.0,0.12655378724759905,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3400890837149,2053.0,493.0,5.5,7161.0,1120190.0,1239.0,4030.0,0.12972987802478056,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400893826706,2053.0,493.0,7.0,7161.0,1120190.0,1239.0,6740.0,0.12159053743753492,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3400892729589,2053.0,493.0,7.0,7161.0,1120190.0,1239.0,5060.0,0.10434358701606715,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3400893736135,2053.0,493.0,8.0,7161.0,1120190.0,1239.0,6000.0,0.1361431810324882,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3400892508566,2053.0,493.0,3.0,7161.0,1120190.0,1239.0,4560.0,0.12838312885087474,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3400891191226,2053.0,493.0,11.0,7161.0,1120190.0,1239.0,4410.0,0.1020895497131733,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892052120,2053.0,493.0,3.5,7161.0,1120190.0,1239.0,1970.0,0.1458583813065393,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892088310,2053.0,493.0,8.0,7161.0,1120190.0,1239.0,5196.0,0.13286385691183314,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3400891235203,2053.0,493.0,11.0,7161.0,1120190.0,1239.0,4240.0,0.15362698305730338,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892065366,2053.0,493.0,9.0,7161.0,1120190.0,1239.0,6890.0,0.11975751829760309,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892508566,2053.0,493.0,2.0,7161.0,1120190.0,1239.0,3800.0,0.11397453844892845,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3400890837149,2053.0,493.0,5.0,7161.0,1120190.0,1239.0,3960.0,0.12761529158590884,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892761695,2053.0,493.0,13.0,7161.0,1120190.0,1239.0,25100.0,0.12174720137131748,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3400891996128,2053.0,493.0,31.0,7161.0,1120190.0,1239.0,96310.0,0.1226213574946856,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892745848,2053.0,493.0,2.0,7161.0,1120190.0,1239.0,700.0,0.16115695586338988,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3400892088310,2053.0,493.0,7.0,7161.0,1120190.0,1239.0,5292.0,0.13713339171695707,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3400893875490,2053.0,493.0,16.0,7161.0,1120190.0,1239.0,13746.0,0.12393288814930724,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400892669236,2053.0,493.0,12.0,7161.0,1120190.0,1239.0,11080.0,0.12891480778764086,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3400892075761,2053.0,493.0,6.0,7161.0,1120190.0,1239.0,2750.0,0.1272004228187003,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3400893022634,2053.0,493.0,1.0,7161.0,1120190.0,1239.0,3408.5,0.14080994377042177,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3400892203645,2053.0,493.0,10.5,7161.0,1120190.0,1239.0,6375.0,0.12929938227685145,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3400892697789,2053.0,493.0,2.0,7161.0,1120190.0,1239.0,1590.0,0.10307419103175534,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3400892761527,2053.0,493.0,25.0,7161.0,1120190.0,1239.0,33310.0,0.13216142318895036,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3400891225037,2053.0,493.0,9.0,7161.0,1120190.0,1239.0,8590.0,0.09817962377592412,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892065366,2053.0,493.0,10.0,7161.0,1120190.0,1239.0,8640.0,0.12797133985436598,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400893826706,2053.0,493.0,6.0,7161.0,1120190.0,1239.0,6215.0,0.11431928593398784,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3400892729589,2053.0,493.0,6.0,7161.0,1120190.0,1239.0,5420.0,0.10467233177667228,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3400893736135,2053.0,493.0,6.5,7161.0,1120190.0,1239.0,5050.0,0.12510350148179594,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3400891191226,2053.0,493.0,10.0,7161.0,1120190.0,1239.0,5640.0,0.10187552549993814,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400891235203,2053.0,493.0,10.0,7161.0,1120190.0,1239.0,4170.0,0.1553312443590484,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892052120,2053.0,493.0,2.5,7161.0,1120190.0,1239.0,1440.0,0.13347651532126434,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892088310,2030.0,506.0,8.0,7336.0,1132481.0,1290.0,5052.0,0.13164398982465486,787.0,120193.0,2755.0,88.0,1309.0,2016.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3400892669236,2030.0,506.0,13.0,7336.0,1132481.0,1290.0,11014.0,0.12851358861090173,787.0,120193.0,2755.0,88.0,1309.0,2016.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3400892508566,2030.0,506.0,2.0,7336.0,1132481.0,1290.0,4790.0,0.1134568645422717,787.0,120193.0,2755.0,88.0,1309.0,2016.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3400892075761,2030.0,506.0,7.0,7336.0,1132481.0,1290.0,2730.0,0.11881190572633996,787.0,120193.0,2755.0,88.0,1309.0,2016.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892065366,2030.0,506.0,9.5,7336.0,1132481.0,1290.0,7530.0,0.126273816732635,787.0,120193.0,2755.0,88.0,1309.0,2016.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892203645,2030.0,506.0,9.0,7336.0,1132481.0,1290.0,4590.0,0.12140265154781751,787.0,120193.0,2755.0,88.0,1309.0,2016.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3400890837149,2030.0,506.0,5.0,7336.0,1132481.0,1290.0,4080.0,0.12761529158590884,787.0,120193.0,2755.0,88.0,1309.0,2016.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
