ID_REF,ID_SITE_RATTACHE,CODE_ATC,HOSPI_CODE_UCD,DATE_MOUV,N_UFS,QUANTITY,WEEK,MONTH,YEAR,N_ETB,POPULATION,P_MEDICAL,PN_MEDICAL,LIT_HC,LIT_HP,SEJ_MCO,SEJ_HAD,SEJ_PSY,SEJ_SSR,SEJ_SLD
503129,HOSPI_3,N02BE01,3400891996128,2014-11-10,41,7070.0,46,11,2014,50,1107398.0,1158,7129,2063.0,521.0,117781,594,2903,1302,97
503129,HOSPI_3,N02BE01,3400891996128,2014-11-12,55,7730.0,46,11,2014,50,1107398.0,1158,7129,2063.0,521.0,117781,594,2903,1302,97
503129,HOSPI_3,N02BE01,3400891996128,2014-11-13,35,4440.0,46,11,2014,50,1107398.0,1158,7129,2063.0,521.0,117781,594,2903,1302,97
503129,HOSPI_3,N02BE01,3400891996128,2014-11-14,24,4940.0,46,11,2014,50,1107398.0,1158,7129,2063.0,521.0,117781,594,2903,1302,97
503129,HOSPI_3,N02BE01,3400891996128,2014-11-17,39,5770.0,47,11,2014,50,1107398.0,1158,7129,2063.0,521.0,117781,594,2903,1302,97
503129,HOSPI_3,N02BE01,3400891996128,2014-11-18,35,3340.0,47,11,2014,50,1107398.0,1158,7129,2063.0,521.0,117781,594,2903,1302,97
503129,HOSPI_3,N02BE01,3400891996128,2014-11-19,32,2760.0,47,11,2014,50,1107398.0,1158,7129,2063.0,521.0,117781,594,2903,1302,97
503129,HOSPI_3,N02BE01,3400891996128,2014-11-20,54,9810.0,47,11,2014,50,1107398.0,1158,7129,2063.0,521.0,117781,594,2903,1302,97
503129,HOSPI_3,N02BE01,3400891996128,2014-11-21,32,4190.0,47,11,2014,50,1107398.0,1158,7129,2063.0,521.0,117781,594,2903,1302,97
503129,HOSPI_3,N02BE01,3400891996128,2014-11-24,33,4640.0,48,11,2014,50,1107398.0,1158,7129,2063.0,521.0,117781,594,2903,1302,97
503129,HOSPI_3,N02BE01,3400891996128,2014-11-25,35,5880.0,48,11,2014,50,1107398.0,1158,7129,2063.0,521.0,117781,594,2903,1302,97
503129,HOSPI_3,N02BE01,3400891996128,2014-11-26,41,4290.0,48,11,2014,50,1107398.0,1158,7129,2063.0,521.0,117781,594,2903,1302,97
503129,HOSPI_3,N02BE01,3400891996128,2014-11-27,17,2260.0,48,11,2014,50,1107398.0,1158,7129,2063.0,521.0,117781,594,2903,1302,97
503129,HOSPI_3,N02BE01,3400891996128,2014-11-28,59,8760.0,48,11,2014,50,1107398.0,1158,7129,2063.0,521.0,117781,594,2903,1302,97
503129,HOSPI_3,N02BE01,3400891996128,2014-12-01,41,7780.0,49,12,2014,50,1107398.0,1158,7129,2063.0,521.0,117781,594,2903,1302,97
