HOSPI_CODE_UCD,LIT_HC,LIT_HP,N_UFS,PN_MEDICAL,POPULATION,P_MEDICAL,QUANTITY,QUANTITY_MA,SEJ_MCO,SEJ_PSY,SEJ_SLD,SEJ_SSR,YEAR,MONTH_1.0,MONTH_2.0,MONTH_3.0,MONTH_4.0,MONTH_5.0,MONTH_6.0,MONTH_7.0,MONTH_8.0,MONTH_9.0,MONTH_10.0,MONTH_11.0,MONTH_12.0,UCD_3400890837149,UCD_3400891191226,UCD_3400891225037,UCD_3400891235203,UCD_3400891996128,UCD_3400892052120,UCD_3400892065366,UCD_3400892075761,UCD_3400892088310,UCD_3400892203645,UCD_3400892508566,UCD_3400892669236,UCD_3400892697789,UCD_3400892729589,UCD_3400892745848,UCD_3400892761527,UCD_3400892761695,UCD_3400893022634,UCD_3400893736135,UCD_3400893826706,UCD_3400893875490
3400891225037,4536.0,470.0,2.0,15604.0,1835903.0,2526.0,25440.0,0.16152621809241588,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400893736135,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,6300.0,0.1418813650067254,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3400893875490,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,23460.0,0.16835545520662035,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400892697789,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,12660.0,0.16125922774703313,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3400892065366,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,17370.0,0.13347387128916519,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892052120,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,8940.0,0.16969853725089698,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400891235203,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,7800.0,0.19211338262770092,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892508566,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,6600.0,0.16518265658954026,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3400891996128,4536.0,470.0,2.0,15604.0,1835903.0,2526.0,221700.0,0.16744045180882802,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400890837149,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,13500.0,0.14634432895658137,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400891191226,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,8320.0,0.13819608000326306,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892729589,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,9720.0,0.14565367392292114,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3400893736135,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,6960.0,0.15477967091642772,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3400891235203,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,8100.0,0.18595590241527463,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892669236,4536.0,470.0,2.0,15604.0,1835903.0,2526.0,22602.0,0.1323942902201712,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3400892745848,4536.0,470.0,1.5,15604.0,1835903.0,2526.0,13020.0,0.1716417344179674,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3400893875490,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,24500.0,0.15580764840395478,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400892203645,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,9050.0,0.1602131210506133,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3400892065366,4536.0,470.0,2.0,15604.0,1835903.0,2526.0,19350.0,0.1402634850892344,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892761527,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,4000.0,0.11179493559673037,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3400892075761,4536.0,470.0,2.0,15604.0,1835903.0,2526.0,9780.0,0.15250650855559716,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892761695,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,8120.0,0.15601499839016172,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3400893826706,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,5700.0,0.16524237432691077,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3400892697789,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,10290.0,0.15770726237815577,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3400891225037,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,24160.0,0.15927074995578708,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892052120,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,10320.0,0.16819010580866678,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892508566,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,4250.0,0.15106774136133475,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3400893736135,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,7170.0,0.15320487775303385,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3400892065366,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,14850.0,0.14233348929657255,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892052120,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,10080.0,0.18440574381264138,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400893826706,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,4050.0,0.1416363208516378,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3400890837149,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,13900.0,0.14075364672677937,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400891191226,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,9680.0,0.1599973897320863,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892075761,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,10920.0,0.1643923066976909,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3400893875490,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,21790.0,0.15941885691911173,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400892203645,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,7500.0,0.15965682549140978,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3400891996128,4536.0,470.0,2.0,15604.0,1835903.0,2526.0,162700.0,0.16267393767495714,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892669236,4536.0,470.0,2.0,15604.0,1835903.0,2526.0,25020.0,0.14781773043948923,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3400892697789,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,10560.0,0.15870181268144143,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3400892729589,4536.0,470.0,2.0,15604.0,1835903.0,2526.0,13590.0,0.12658559736269426,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3400892745848,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,8580.0,0.1544511138676317,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3400891235203,4536.0,470.0,1.5,15604.0,1835903.0,2526.0,7050.0,0.18841889450024513,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400891225037,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,23560.0,0.15866350853438702,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892761527,4536.0,470.0,2.0,15604.0,1835903.0,2526.0,5950.0,0.12982637682200948,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3400892761695,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,8660.0,0.15898435601217908,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3400892745848,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,7920.0,0.13011977401177188,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3400892508566,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,5250.0,0.1228379109049237,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3400892065366,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,15390.0,0.1368686781891998,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892203645,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,6350.0,0.12739168305760573,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3400891225037,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,22000.0,0.15120311392861485,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892761527,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,4450.0,0.12982637682200948,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3400891191226,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,6560.0,0.14873337970552764,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400891996128,4536.0,470.0,2.0,15604.0,1835903.0,2526.0,160800.0,0.1451789668037103,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400893826706,4536.0,470.0,1.5,15604.0,1835903.0,2526.0,4800.0,0.14019105227151904,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3400892075761,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,7830.0,0.1592027328610021,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892669236,4536.0,470.0,1.5,15604.0,1835903.0,2526.0,15234.0,0.1363510208755912,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3400892729589,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,14370.0,0.11856190178042059,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3400890837149,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,12700.0,0.1318743278912115,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892761695,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,6200.0,0.14215799615408076,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3400893736135,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,4380.0,0.13880676883057544,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3400891235203,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,5400.0,0.16871495782048093,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400893875490,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,18970.0,0.14915662512603917,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400892697789,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,7290.0,0.13326974064027938,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3400892052120,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,6840.0,0.17120696869312718,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892761695,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,7480.0,0.13819885265805765,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3400891996128,4536.0,470.0,2.0,15604.0,1835903.0,2526.0,221800.0,0.1452055953742906,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400893736135,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,5640.0,0.1289080689463853,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3400892745848,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,10620.0,0.11954093059618068,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3400892203645,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,11100.0,0.13879574202127784,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3400892065366,4536.0,470.0,2.0,15604.0,1835903.0,2526.0,19080.0,0.13612347667455804,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892075761,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,11820.0,0.17058631418019046,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3400891225037,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,22200.0,0.14695242397881444,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892761527,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,3900.0,0.12892480476074553,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3400892508566,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,6200.0,0.11978603734206844,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3400893875490,4536.0,470.0,2.0,15604.0,1835903.0,2526.0,26830.0,0.15448201489839086,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400891191226,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,8120.0,0.14752219583170412,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400890837149,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,12600.0,0.12891455494602225,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892669236,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,26280.0,0.14432955999326375,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3400893826706,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,5850.0,0.1416363208516378,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3400892729589,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,14880.0,0.13479808578219793,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3400892052120,4536.0,470.0,2.0,15604.0,1835903.0,2526.0,9540.0,0.16630456650587905,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400891235203,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,3900.0,0.1342330686308936,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892697789,4536.0,470.0,2.0,15604.0,1835903.0,2526.0,10710.0,0.1352588412468507,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3400893826706,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,5550.0,0.15608900665282532,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3400892745848,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,13740.0,0.14228544393970177,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3400893736135,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,6310.0,0.12245891599153413,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3400891225037,4536.0,470.0,2.0,15604.0,1835903.0,2526.0,19760.0,0.13871129040267077,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892065366,4536.0,470.0,1.5,15604.0,1835903.0,2526.0,21390.0,0.15417391336254688,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892075761,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,9360.0,0.16188122258316406,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3400893875490,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,19230.0,0.14863094287383277,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400892052120,4536.0,470.0,1.5,15604.0,1835903.0,2526.0,9660.0,0.1636648114819762,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892761527,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,4950.0,0.11990908414810597,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3400892761695,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,9520.0,0.1435189517308387,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3400892697789,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,10050.0,0.1328435047960141,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3400891235203,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,7500.0,0.1379275567583494,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892669236,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,18990.0,0.13124892081991807,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3400891996128,4536.0,470.0,2.0,15604.0,1835903.0,2526.0,173900.0,0.14818799527928245,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400890837149,4536.0,470.0,1.5,15604.0,1835903.0,2526.0,15400.0,0.13384750985467103,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
