,HOSPI_CODE_UCD,DATE,ID_SITE_RATTACHE,QUANTITY,CODE_ATC,N_UFS,WEEK,N_ETB,POPULATION,P_MEDICAL,PN_MEDICAL,LIT_HC,LIT_HP,SEJ_MCO,SEJ_HAD,SEJ_PSY,SEJ_SSR,SEJ_SLD
0,3400890837149,2017-03,HOSPI_1,0.0,N05BA04,8.0,2017-03-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0
1,3400892203645,2017-03,HOSPI_4,300.0,H02AB06,1.0,2017-03-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0
2,3400892203645,2017-03,HOSPI_3,340.0,H02AB06,6.0,2017-03-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0
3,3400892203645,2017-03,HOSPI_2,115.0,H02AB06,2.0,2017-03-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0
4,3400892203645,2017-03,HOSPI_1,0.0,H02AB06,1.0,2017-03-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0
5,3400892697789,2017-03,HOSPI_1,0.0,M03BX01,2.0,2017-03-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0
6,3400892697789,2017-03,HOSPI_2,10.0,M03BX01,1.0,2017-03-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0
7,3400892697789,2017-03,HOSPI_3,90.0,M03BX01,1.0,2017-03-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0
8,3400892697789,2017-03,HOSPI_4,1530.0,M03BX01,2.0,2017-03-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0
9,3400893736135,2017-03,HOSPI_1,0.0,A03AX12,3.0,2017-03-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0
10,3400893736135,2017-03,HOSPI_2,0.0,A03AX12,6.0,2017-03-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0
11,3400893736135,2017-03,HOSPI_3,380.0,A03AX12,6.0,2017-03-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0
12,3400893736135,2017-03,HOSPI_4,660.0,A03AX12,1.0,2017-03-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0
13,3400892065366,2017-03,HOSPI_4,3960.0,B01AC06,3.0,2017-03-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0
14,3400892065366,2017-03,HOSPI_3,1100.0,B01AC06,11.0,2017-03-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0
15,3400892065366,2017-03,HOSPI_2,35.0,B01AC06,2.0,2017-03-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0
16,3400892065366,2017-03,HOSPI_1,0.0,B01AC06,2.0,2017-03-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0
17,3400892745848,2017-03,HOSPI_3,30.0,R03AC02,1.0,2017-03-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0
18,3400892669236,2017-03,HOSPI_4,4410.0,B01AB05,3.0,2017-03-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0
19,3400892669236,2017-03,HOSPI_3,1617.0,B01AB05,11.0,2017-03-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0
20,3400892669236,2017-03,HOSPI_2,55.0,B01AB05,3.0,2017-03-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0
21,3400892669236,2017-03,HOSPI_1,0.0,B01AB05,1.0,2017-03-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0
22,3400891996128,2017-03,HOSPI_4,18000.0,N02BE01,1.0,2017-03-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0
23,3400891996128,2017-03,HOSPI_3,12490.0,N02BE01,29.0,2017-03-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0
24,3400891996128,2017-03,HOSPI_2,464.0,N02BE01,5.0,2017-03-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0
25,3400891996128,2017-03,HOSPI_1,0.0,N02BE01,18.0,2017-03-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0
26,3400892745848,2017-03,HOSPI_2,20.0,R03AC02,1.0,2017-03-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0
27,3400892745848,2017-03,HOSPI_1,0.0,R03AC02,8.0,2017-03-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0
28,3400892075761,2017-03,HOSPI_1,0.0,N05BA12,2.0,2017-03-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0
29,3400892075761,2017-03,HOSPI_2,50.0,N05BA12,3.0,2017-03-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0
30,3400892075761,2017-03,HOSPI_3,60.0,N05BA12,5.0,2017-03-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0
31,3400892075761,2017-03,HOSPI_4,600.0,N05BA12,1.0,2017-03-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0
32,3400891191226,2017-03,HOSPI_4,580.0,N05CF01,1.0,2017-03-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0
33,3400891191226,2017-03,HOSPI_3,410.0,N05CF01,13.0,2017-03-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0
34,3400891191226,2017-03,HOSPI_2,20.0,N05CF01,1.0,2017-03-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0
35,3400891191226,2017-03,HOSPI_1,0.0,N05CF01,3.0,2017-03-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0
36,3400892508566,2017-03,HOSPI_1,0.0,C01CA03,1.0,2017-03-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0
37,3400893875490,2017-03,HOSPI_1,0.0,N02BE01,13.0,2017-03-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0
38,3400893875490,2017-03,HOSPI_3,1392.0,N02BE01,14.0,2017-03-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0
39,3400893875490,2017-03,HOSPI_4,300.0,N02BE01,2.0,2017-03-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0
40,3400891235203,2017-03,HOSPI_4,0.0,N05CF02,1.0,2017-03-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0
41,3400891235203,2017-03,HOSPI_3,420.0,N05CF02,7.0,2017-03-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0
42,3400891235203,2017-03,HOSPI_2,30.0,N05CF02,1.0,2017-03-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0
43,3400891235203,2017-03,HOSPI_1,0.0,N05CF02,2.0,2017-03-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0
44,3400893022634,2017-03,HOSPI_4,0.0,J01CR05,1.0,2017-03-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,209.0
45,3400893022634,2017-03,HOSPI_3,600.0,J01CR05,2.0,2017-03-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0
46,3400893022634,2017-03,HOSPI_2,90.0,J01CR05,2.0,2017-03-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0
47,3400893022634,2017-03,HOSPI_1,0.0,J01CR05,1.0,2017-03-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0
48,3400893875490,2017-03,HOSPI_2,70.0,N02BE01,2.0,2017-03-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0
49,3400892508566,2017-03,HOSPI_2,0.0,C01CA03,1.0,2017-03-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0
50,3400892745848,2017-03,HOSPI_4,1860.0,R03AC02,3.0,2017-03-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0
51,3400892508566,2017-03,HOSPI_4,750.0,C01CA03,1.0,2017-03-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0
52,3400892761695,2017-03,HOSPI_4,260.0,B05XA03,1.0,2017-03-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0
53,3400892761695,2017-03,HOSPI_3,2680.0,B05XA03,10.0,2017-03-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0
54,3400892761695,2017-03,HOSPI_2,30.0,B05XA03,1.0,2017-03-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0
55,3400892761695,2017-03,HOSPI_1,0.0,B05XA03,1.0,2017-03-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0
56,3400892052120,2017-03,HOSPI_1,0.0,N02AX02,3.0,2017-03-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0
57,3400892052120,2017-03,HOSPI_2,30.0,N02AX02,1.0,2017-03-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0
58,3400892508566,2017-03,HOSPI_3,390.0,C01CA03,3.0,2017-03-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0
59,3400892052120,2017-03,HOSPI_4,990.0,N02AX02,1.0,2017-03-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0
60,3400893826706,2017-03,HOSPI_4,0.0,B05XA09,2.0,2017-03-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0
61,3400893826706,2017-03,HOSPI_3,510.0,B05XA09,7.0,2017-03-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0
62,3400893826706,2017-03,HOSPI_2,37.0,B05XA09,2.0,2017-03-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0
63,3400893826706,2017-03,HOSPI_1,0.0,B05XA09,5.0,2017-03-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0
64,3400891225037,2017-03,HOSPI_1,0.0,A12BA01,10.0,2017-03-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0
65,3400891225037,2017-03,HOSPI_2,80.0,A12BA01,2.0,2017-03-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0
66,3400891225037,2017-03,HOSPI_3,1920.0,A12BA01,14.0,2017-03-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0
67,3400891225037,2017-03,HOSPI_4,1000.0,A12BA01,1.0,2017-03-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0
68,3400890837149,2017-03,HOSPI_4,3400.0,N05BA04,2.0,2017-03-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0
69,3400890837149,2017-03,HOSPI_3,490.0,N05BA04,7.0,2017-03-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0
70,3400890837149,2017-03,HOSPI_2,20.0,N05BA04,1.0,2017-03-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0
71,3400892088310,2017-03,HOSPI_4,0.0,C03CA01,2.0,2017-03-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0
72,3400892088310,2017-03,HOSPI_3,612.0,C03CA01,6.0,2017-03-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0
73,3400892052120,2017-03,HOSPI_3,40.0,N02AX02,2.0,2017-03-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0
74,3400892088310,2017-03,HOSPI_2,30.0,C03CA01,2.0,2017-03-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0
75,3400892761527,2017-03,HOSPI_1,0.0,B05XA03,7.0,2017-03-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0
76,3400892761527,2017-03,HOSPI_2,30.0,B05XA03,1.0,2017-03-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0
77,3400892761527,2017-03,HOSPI_3,3680.0,B05XA03,25.0,2017-03-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0
78,3400892761527,2017-03,HOSPI_4,550.0,B05XA03,1.0,2017-03-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0
79,3400892088310,2017-03,HOSPI_1,0.0,C03CA01,1.0,2017-03-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0
80,3400892729589,2017-03,HOSPI_1,0.0,N02AX02,4.0,2017-03-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0
81,3400892729589,2017-03,HOSPI_2,0.0,N02AX02,7.0,2017-03-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0
82,3400892729589,2017-03,HOSPI_3,530.0,N02AX02,3.0,2017-03-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0
83,3400892729589,2017-03,HOSPI_4,0.0,N02AX02,2.0,2017-03-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0
84,3400892697789,2017-04,HOSPI_1,0.0,M03BX01,2.0,2017-04-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0
85,3400891235203,2017-04,HOSPI_1,0.0,N05CF02,2.0,2017-04-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0
86,3400891235203,2017-04,HOSPI_2,1463.0,N05CF02,6.0,2017-04-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0
87,3400891235203,2017-04,HOSPI_3,1710.0,N05CF02,1.0,2017-04-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0
88,3400891235203,2017-04,HOSPI_4,7950.0,N05CF02,1.0,2017-04-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0
89,3400892075761,2017-04,HOSPI_2,2550.0,N05BA12,6.5,2017-04-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0
90,3400892075761,2017-04,HOSPI_3,2390.0,N05BA12,6.5,2017-04-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0
91,3400891225037,2017-04,HOSPI_4,24360.0,A12BA01,2.0,2017-04-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0
92,3400892075761,2017-04,HOSPI_1,0.0,N05BA12,2.0,2017-04-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0
93,3400892088310,2017-04,HOSPI_2,3096.0,C03CA01,9.0,2017-04-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0
94,3400892088310,2017-04,HOSPI_3,4836.0,C03CA01,6.0,2017-04-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0
95,3400892088310,2017-04,HOSPI_4,0.0,C03CA01,2.0,2017-04-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0
96,3400892729589,2017-04,HOSPI_2,4590.0,N02AX02,8.5,2017-04-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0
97,3400892729589,2017-04,HOSPI_3,7010.0,N02AX02,10.0,2017-04-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0
98,3400892729589,2017-04,HOSPI_4,17940.0,N02AX02,1.0,2017-04-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0
99,3400892075761,2017-04,HOSPI_4,8130.0,N05BA12,1.0,2017-04-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0
100,3400891225037,2017-04,HOSPI_3,8340.0,A12BA01,10.0,2017-04-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0
101,3400893736135,2017-04,HOSPI_2,0.0,A03AX12,6.0,2017-04-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0
102,3400891225037,2017-04,HOSPI_1,0.0,A12BA01,10.0,2017-04-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0
103,3400892088310,2017-04,HOSPI_1,0.0,C03CA01,1.0,2017-04-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0
104,3400893826706,2017-04,HOSPI_4,4550.0,B05XA09,1.0,2017-04-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0
105,3400893826706,2017-04,HOSPI_3,6245.0,B05XA09,7.5,2017-04-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0
106,3400893826706,2017-04,HOSPI_2,1563.0,B05XA09,4.5,2017-04-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0
107,3400892697789,2017-04,HOSPI_2,600.0,M03BX01,2.0,2017-04-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0
108,3400892697789,2017-04,HOSPI_3,2200.0,M03BX01,3.0,2017-04-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0
109,3400892697789,2017-04,HOSPI_4,12780.0,M03BX01,2.0,2017-04-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0
110,3400893826706,2017-04,HOSPI_1,0.0,B05XA09,5.0,2017-04-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0
111,3400892203645,2017-04,HOSPI_1,0.0,H02AB06,1.0,2017-04-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0
112,3400892203645,2017-04,HOSPI_2,3250.0,H02AB06,6.0,2017-04-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0
113,3400892203645,2017-04,HOSPI_3,5675.0,H02AB06,8.5,2017-04-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0
114,3400892203645,2017-04,HOSPI_4,9750.0,H02AB06,2.0,2017-04-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0
115,3400893736135,2017-04,HOSPI_3,5540.0,A03AX12,8.5,2017-04-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0
116,3400893736135,2017-04,HOSPI_4,8060.0,A03AX12,2.0,2017-04-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0
117,3400892729589,2017-04,HOSPI_1,0.0,N02AX02,4.0,2017-04-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0
118,3400891225037,2017-04,HOSPI_2,13320.0,A12BA01,13.0,2017-04-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0
119,3400893736135,2017-04,HOSPI_1,0.0,A03AX12,3.0,2017-04-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0
120,3400891191226,2017-04,HOSPI_4,8620.0,N05CF01,1.0,2017-04-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0
121,3400892745848,2017-04,HOSPI_2,3490.0,R03AC02,12.0,2017-04-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0
122,3400891996128,2017-04,HOSPI_4,202800.0,N02BE01,2.0,2017-04-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0
123,3400892065366,2017-04,HOSPI_4,19500.0,B01AC06,2.0,2017-04-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0
124,3400892065366,2017-04,HOSPI_3,6910.0,B01AC06,10.5,2017-04-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0
125,3400892065366,2017-04,HOSPI_2,4748.0,B01AC06,10.0,2017-04-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0
126,3400892745848,2017-04,HOSPI_1,0.0,R03AC02,8.0,2017-04-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0
127,3400892669236,2017-04,HOSPI_4,25650.0,B01AB05,1.0,2017-04-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0
128,3400892669236,2017-04,HOSPI_3,10746.0,B01AB05,14.0,2017-04-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0
129,3400892669236,2017-04,HOSPI_2,7494.0,B01AB05,15.0,2017-04-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0
130,3400892669236,2017-04,HOSPI_1,0.0,B01AB05,1.0,2017-04-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0
131,3400892508566,2017-04,HOSPI_1,0.0,C01CA03,1.0,2017-04-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0
132,3400892508566,2017-04,HOSPI_2,0.0,C01CA03,1.0,2017-04-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0
133,3400892508566,2017-04,HOSPI_3,4340.0,C01CA03,3.0,2017-04-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0
134,3400892508566,2017-04,HOSPI_4,7650.0,C01CA03,2.0,2017-04-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0
135,3400892761527,2017-04,HOSPI_1,0.0,B05XA03,7.0,2017-04-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0
136,3400892761527,2017-04,HOSPI_2,10840.0,B05XA03,14.0,2017-04-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0
137,3400892761527,2017-04,HOSPI_3,26410.0,B05XA03,24.0,2017-04-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0
138,3400892761527,2017-04,HOSPI_4,6250.0,B05XA03,1.0,2017-04-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0
139,3400892761695,2017-04,HOSPI_4,10040.0,B05XA03,1.0,2017-04-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0
140,3400892761695,2017-04,HOSPI_3,24640.0,B05XA03,12.0,2017-04-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0
141,3400892761695,2017-04,HOSPI_2,14850.0,B05XA03,15.5,2017-04-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0
142,3400892761695,2017-04,HOSPI_1,0.0,B05XA03,1.0,2017-04-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0
143,3400892052120,2017-04,HOSPI_1,0.0,N02AX02,3.0,2017-04-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0
144,3400892052120,2017-04,HOSPI_2,1390.0,N02AX02,4.0,2017-04-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0
145,3400892052120,2017-04,HOSPI_3,1700.0,N02AX02,3.0,2017-04-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0
146,3400892052120,2017-04,HOSPI_4,8970.0,N02AX02,1.0,2017-04-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0
147,3400890837149,2017-04,HOSPI_4,17400.0,N05BA04,2.0,2017-04-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0
148,3400890837149,2017-04,HOSPI_3,4020.0,N05BA04,5.0,2017-04-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0
