HOSPI_CODE_UCD,LIT_HC,LIT_HP,N_UFS,PN_MEDICAL,POPULATION,P_MEDICAL,QUANTITY,QUANTITY_MA,SEJ_MCO,SEJ_SLD,SEJ_SSR,YEAR,MONTH_1.0,MONTH_2.0,MONTH_3.0,MONTH_4.0,MONTH_5.0,MONTH_6.0,MONTH_7.0,MONTH_8.0,MONTH_9.0,MONTH_10.0,MONTH_11.0,MONTH_12.0,UCD_3400890837149,UCD_3400891191226,UCD_3400891225037,UCD_3400891235203,UCD_3400891996128,UCD_3400892052120,UCD_3400892065366,UCD_3400892075761,UCD_3400892088310,UCD_3400892203645,UCD_3400892508566,UCD_3400892669236,UCD_3400892697789,UCD_3400892729589,UCD_3400892745848,UCD_3400892761527,UCD_3400892761695,UCD_3400893022634,UCD_3400893736135,UCD_3400893826706,UCD_3400893875490,CLUSTER
3400892065366,1418.0,151.0,5.0,5321.0,571632.0,684.0,2750.0,0.0981885942554737,71879.0,79.0,1194.0,2014.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400891191226,1418.0,151.0,7.0,5321.0,571632.0,684.0,2180.0,0.1179203785202761,71879.0,79.0,1194.0,2014.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400891225037,1418.0,151.0,7.0,5321.0,571632.0,684.0,6620.0,0.0900939358534053,71879.0,79.0,1194.0,2014.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400891996128,1418.0,151.0,14.0,5321.0,571632.0,684.0,39155.0,0.1003661531830186,71879.0,79.0,1194.0,2014.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400891235203,1418.0,151.0,6.0,5321.0,571632.0,684.0,1300.0,0.1104126952001522,71879.0,79.0,1194.0,2014.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892697789,1418.0,151.0,2.0,5321.0,571632.0,684.0,1260.0,0.158881314146092,71879.0,79.0,1194.0,2014.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3400893022634,1418.0,151.0,4.0,5321.0,571632.0,684.0,2463.0,0.1069905591384789,71879.0,79.0,1194.0,2014.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3400890837149,1418.0,151.0,3.0,5321.0,571632.0,684.0,640.0,0.0731747838801332,71879.0,79.0,1194.0,2014.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892075761,1418.0,151.0,3.0,5321.0,571632.0,684.0,1120.0,0.1097386129428248,71879.0,79.0,1194.0,2014.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892508566,1418.0,151.0,3.0,5321.0,571632.0,684.0,2170.0,0.0852479559676435,71879.0,79.0,1194.0,2014.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3400893875490,1418.0,151.0,10.0,5321.0,571632.0,684.0,8085.0,0.1049105107322721,71879.0,79.0,1194.0,2014.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3400892761527,1418.0,151.0,3.5,5321.0,571632.0,684.0,4685.0,0.1087504935423618,71879.0,79.0,1194.0,2014.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3400893736135,1418.0,151.0,3.0,5321.0,571632.0,684.0,1910.0,0.1158731618907846,71879.0,79.0,1194.0,2014.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3400892761527,1418.0,151.0,3.0,5321.0,571632.0,684.0,4896.0,0.1317317299135779,71879.0,79.0,1194.0,2014.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3400893736135,1418.0,151.0,2.0,5321.0,571632.0,684.0,1670.0,0.1397350156574207,71879.0,79.0,1194.0,2014.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3400891191226,1418.0,151.0,7.0,5321.0,571632.0,684.0,2320.0,0.1197916001686568,71879.0,79.0,1194.0,2014.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892508566,1418.0,151.0,2.0,5321.0,571632.0,684.0,3519.0,0.11546820887036,71879.0,79.0,1194.0,2014.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3400893826706,1418.0,151.0,2.0,5321.0,571632.0,684.0,2630.0,0.1119360971792176,71879.0,79.0,1194.0,2014.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3400892075761,1418.0,151.0,2.0,5321.0,571632.0,684.0,1110.0,0.1178948612020888,71879.0,79.0,1194.0,2014.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400893022634,1418.0,151.0,4.0,5321.0,571632.0,684.0,2881.0,0.1246831193401263,71879.0,79.0,1194.0,2014.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3400892065366,1418.0,151.0,4.0,5321.0,571632.0,684.0,3420.0,0.1069015753156864,71879.0,79.0,1194.0,2014.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400891235203,1418.0,151.0,3.5,5321.0,571632.0,684.0,1210.0,0.1060079334235503,71879.0,79.0,1194.0,2014.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892761695,1418.0,151.0,3.0,5321.0,571632.0,684.0,2440.0,0.1482271663628024,71879.0,79.0,1194.0,2014.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3400892697789,1418.0,151.0,2.0,5321.0,571632.0,684.0,1280.0,0.167156382591201,71879.0,79.0,1194.0,2014.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3400892052120,1418.0,151.0,3.0,5321.0,571632.0,684.0,2280.0,0.1284629390868836,71879.0,79.0,1194.0,2014.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892203645,1418.0,151.0,2.5,5321.0,571632.0,684.0,1694.0,0.1452817754121259,71879.0,79.0,1194.0,2014.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3400892729589,1418.0,151.0,3.0,5321.0,571632.0,684.0,3178.0,0.106280109978365,71879.0,79.0,1194.0,2014.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3400891225037,1418.0,151.0,5.0,5321.0,571632.0,684.0,8850.0,0.0966382074453161,71879.0,79.0,1194.0,2014.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400893875490,1418.0,151.0,10.0,5321.0,571632.0,684.0,9490.0,0.1423620966874655,71879.0,79.0,1194.0,2014.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3400890837149,1418.0,151.0,3.0,5321.0,571632.0,684.0,690.0,0.0612728612008344,71879.0,79.0,1194.0,2014.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400891996128,1418.0,151.0,12.0,5321.0,571632.0,684.0,52860.0,0.1273424961766091,71879.0,79.0,1194.0,2014.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400893875490,1411.0,94.0,10.0,5295.0,571879.0,684.0,9200.0,0.1504299750900544,74102.0,57.0,1140.0,2015.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3400891225037,1411.0,94.0,8.0,5295.0,571879.0,684.0,10790.0,0.0989364260239377,74102.0,57.0,1140.0,2015.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892203645,1411.0,94.0,3.0,5295.0,571879.0,684.0,1215.0,0.1373552560989155,74102.0,57.0,1140.0,2015.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3400892761527,1411.0,94.0,3.0,5295.0,571879.0,684.0,4270.0,0.1386381119240915,74102.0,57.0,1140.0,2015.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3400893826706,1411.0,94.0,2.0,5295.0,571879.0,684.0,3199.0,0.1327563779501547,74102.0,57.0,1140.0,2015.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3400892761695,1411.0,94.0,2.5,5295.0,571879.0,684.0,2000.0,0.1560953892348005,74102.0,57.0,1140.0,2015.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3400892065366,1411.0,94.0,4.0,5295.0,571879.0,684.0,3033.0,0.1028020060219709,74102.0,57.0,1140.0,2015.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400893736135,1411.0,94.0,3.0,5295.0,571879.0,684.0,1870.0,0.1300471030281664,74102.0,57.0,1140.0,2015.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3400892729589,1411.0,94.0,4.0,5295.0,571879.0,684.0,3400.0,0.1314600659319566,74102.0,57.0,1140.0,2015.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3400892075761,1411.0,94.0,2.0,5295.0,571879.0,684.0,1150.0,0.1253096323468742,74102.0,57.0,1140.0,2015.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400893022634,1411.0,94.0,5.0,5295.0,571879.0,684.0,2836.0,0.1394269195081658,74102.0,57.0,1140.0,2015.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3400890837149,1411.0,94.0,3.0,5295.0,571879.0,684.0,1020.0,0.0517954042525039,74102.0,57.0,1140.0,2015.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400891191226,1411.0,94.0,5.5,5295.0,571879.0,684.0,2408.0,0.1154142780983377,74102.0,57.0,1140.0,2015.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892052120,1411.0,94.0,3.0,5295.0,571879.0,684.0,2540.0,0.1385651147371246,74102.0,57.0,1140.0,2015.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892697789,1411.0,94.0,2.0,5295.0,571879.0,684.0,880.0,0.1415036704113632,74102.0,57.0,1140.0,2015.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3400891235203,1411.0,94.0,5.0,5295.0,571879.0,684.0,2065.0,0.1343452341863554,74102.0,57.0,1140.0,2015.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400891996128,1411.0,94.0,14.0,5295.0,571879.0,684.0,48310.0,0.1360695661601574,74102.0,57.0,1140.0,2015.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400892508566,1411.0,94.0,2.0,5295.0,571879.0,684.0,3860.0,0.1408361127223232,74102.0,57.0,1140.0,2015.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3400892075761,1411.0,94.0,2.0,5295.0,571879.0,684.0,1080.0,0.1238266781179171,74102.0,57.0,1140.0,2015.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400891191226,1411.0,94.0,5.0,5295.0,571879.0,684.0,2035.0,0.1129917143571306,74102.0,57.0,1140.0,2015.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892203645,1411.0,94.0,2.0,5295.0,571879.0,684.0,1145.0,0.1530195680750216,74102.0,57.0,1140.0,2015.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3400892697789,1411.0,94.0,2.0,5295.0,571879.0,684.0,1190.0,0.1386073964555751,74102.0,57.0,1140.0,2015.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3400892729589,1411.0,94.0,4.0,5295.0,571879.0,684.0,3400.0,0.137668822194486,74102.0,57.0,1140.0,2015.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3400892065366,1411.0,94.0,3.5,5295.0,571879.0,684.0,2955.0,0.1050919561724114,74102.0,57.0,1140.0,2015.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892508566,1411.0,94.0,2.0,5295.0,571879.0,684.0,3945.0,0.1670151995462968,74102.0,57.0,1140.0,2015.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3400892761527,1411.0,94.0,3.0,5295.0,571879.0,684.0,5575.0,0.1475463437927249,74102.0,57.0,1140.0,2015.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3400893875490,1411.0,94.0,9.0,5295.0,571879.0,684.0,9020.0,0.1556830853312944,74102.0,57.0,1140.0,2015.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3400890837149,1411.0,94.0,2.0,5295.0,571879.0,684.0,560.0,0.0500321564481634,74102.0,57.0,1140.0,2015.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400893736135,1411.0,94.0,3.0,5295.0,571879.0,684.0,1913.0,0.1301186885894663,74102.0,57.0,1140.0,2015.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3400893826706,1411.0,94.0,2.0,5295.0,571879.0,684.0,3220.0,0.1508428508376381,74102.0,57.0,1140.0,2015.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3400891235203,1411.0,94.0,6.0,5295.0,571879.0,684.0,1720.0,0.1466785671608405,74102.0,57.0,1140.0,2015.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400891996128,1411.0,94.0,16.0,5295.0,571879.0,684.0,51180.0,0.1477299013326205,74102.0,57.0,1140.0,2015.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400891225037,1411.0,94.0,6.0,5295.0,571879.0,684.0,6990.0,0.1003304274568721,74102.0,57.0,1140.0,2015.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892052120,1411.0,94.0,4.0,5295.0,571879.0,684.0,2330.0,0.1313282834531338,74102.0,57.0,1140.0,2015.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892761695,1411.0,94.0,2.0,5295.0,571879.0,684.0,1270.0,0.1449275890293839,74102.0,57.0,1140.0,2015.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3400893022634,1411.0,94.0,5.0,5295.0,571879.0,684.0,2445.0,0.1391201121058251,74102.0,57.0,1140.0,2015.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3400892075761,1411.0,94.0,3.0,5295.0,571879.0,684.0,1250.0,0.129017017919267,74102.0,57.0,1140.0,2015.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892761695,1411.0,94.0,2.0,5295.0,571879.0,684.0,1780.0,0.1281758887212589,74102.0,57.0,1140.0,2015.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3400893022634,1411.0,94.0,6.0,5295.0,571879.0,684.0,3135.0,0.1434495054499663,74102.0,57.0,1140.0,2015.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3400891996128,1411.0,94.0,13.0,5295.0,571879.0,684.0,49500.0,0.1444717952054292,74102.0,57.0,1140.0,2015.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400892508566,1411.0,94.0,2.0,5295.0,571879.0,684.0,2458.0,0.1513667425771497,74102.0,57.0,1140.0,2015.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3400892203645,1411.0,94.0,3.0,5295.0,571879.0,684.0,1550.0,0.1475842405459631,74102.0,57.0,1140.0,2015.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3400891235203,1411.0,94.0,4.0,5295.0,571879.0,684.0,1610.0,0.158424598565112,74102.0,57.0,1140.0,2015.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892729589,1411.0,94.0,3.0,5295.0,571879.0,684.0,2760.0,0.1319015774884031,74102.0,57.0,1140.0,2015.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3400892065366,1411.0,94.0,4.0,5295.0,571879.0,684.0,2940.0,0.099730121673819,74102.0,57.0,1140.0,2015.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892761527,1411.0,94.0,3.0,5295.0,571879.0,684.0,6315.0,0.1617494685360854,74102.0,57.0,1140.0,2015.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3400892052120,1411.0,94.0,3.0,5295.0,571879.0,684.0,2540.0,0.1361038573968841,74102.0,57.0,1140.0,2015.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400893736135,1411.0,94.0,3.5,5295.0,571879.0,684.0,2895.0,0.1593494594535955,74102.0,57.0,1140.0,2015.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3400893875490,1411.0,94.0,8.0,5295.0,571879.0,684.0,9110.0,0.1535481314364589,74102.0,57.0,1140.0,2015.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3400892088310,1411.0,94.0,2.0,5295.0,571879.0,684.0,226.0,0.0890797162111478,74102.0,57.0,1140.0,2015.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3400893826706,1411.0,94.0,2.0,5295.0,571879.0,684.0,2806.0,0.1537766934442714,74102.0,57.0,1140.0,2015.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3400890837149,1411.0,94.0,2.0,5295.0,571879.0,684.0,755.0,0.0514647952891901,74102.0,57.0,1140.0,2015.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892697789,1411.0,94.0,1.0,5295.0,571879.0,684.0,710.0,0.1150234513870145,74102.0,57.0,1140.0,2015.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3400891225037,1411.0,94.0,6.5,5295.0,571879.0,684.0,8640.0,0.0995392374543958,74102.0,57.0,1140.0,2015.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400891191226,1411.0,94.0,5.0,5295.0,571879.0,684.0,2460.0,0.1153307414176064,74102.0,57.0,1140.0,2015.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892729589,1411.0,94.0,4.0,5295.0,571879.0,684.0,2750.0,0.1229333739980828,74102.0,57.0,1140.0,2015.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3400892697789,1411.0,94.0,2.0,5295.0,571879.0,684.0,1350.0,0.1344698622330206,74102.0,57.0,1140.0,2015.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3400893875490,1411.0,94.0,9.0,5295.0,571879.0,684.0,8975.0,0.1522840139987273,74102.0,57.0,1140.0,2015.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3400892065366,1411.0,94.0,5.5,5295.0,571879.0,684.0,4040.0,0.1109788036323244,74102.0,57.0,1140.0,2015.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400893826706,1411.0,94.0,2.0,5295.0,571879.0,684.0,2475.0,0.1417079318124391,74102.0,57.0,1140.0,2015.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3400891235203,1411.0,94.0,4.0,5295.0,571879.0,684.0,1490.0,0.1415396784214717,74102.0,57.0,1140.0,2015.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400890837149,1411.0,94.0,2.5,5295.0,571879.0,684.0,980.0,0.0505831713870198,74102.0,57.0,1140.0,2015.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400891996128,1411.0,94.0,14.0,5295.0,571879.0,684.0,47820.0,0.143996654728547,74102.0,57.0,1140.0,2015.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400892761695,1411.0,94.0,2.5,5295.0,571879.0,684.0,1740.0,0.1215767340544219,74102.0,57.0,1140.0,2015.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3400892052120,1411.0,94.0,3.0,5295.0,571879.0,684.0,2450.0,0.1344507741086628,74102.0,57.0,1140.0,2015.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892761527,1411.0,94.0,4.0,5295.0,571879.0,684.0,5830.0,0.1773638974294204,74102.0,57.0,1140.0,2015.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3400892203645,1411.0,94.0,3.0,5295.0,571879.0,684.0,1185.0,0.1464518806440759,74102.0,57.0,1140.0,2015.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3400892508566,1411.0,94.0,2.0,5295.0,571879.0,684.0,3760.0,0.1498918644462216,74102.0,57.0,1140.0,2015.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3400893736135,1411.0,94.0,4.0,5295.0,571879.0,684.0,3040.0,0.1872678283605597,74102.0,57.0,1140.0,2015.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3400891191226,1411.0,94.0,6.0,5295.0,571879.0,684.0,2300.0,0.1135263491138108,74102.0,57.0,1140.0,2015.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
