HOSPI_CODE_UCD,LIT_HC,LIT_HP,N_UFS,PN_MEDICAL,POPULATION,P_MEDICAL,QUANTITY,QUANTITY_MA,SEJ_MCO,SEJ_PSY,SEJ_SSR,YEAR,MONTH_1.0,MONTH_2.0,MONTH_3.0,MONTH_4.0,MONTH_5.0,MONTH_6.0,MONTH_7.0,MONTH_8.0,MONTH_9.0,MONTH_10.0,MONTH_11.0,MONTH_12.0,UCD_3400890837149,UCD_3400891191226,UCD_3400891225037,UCD_3400891235203,UCD_3400891996128,UCD_3400892052120,UCD_3400892065366,UCD_3400892075761,UCD_3400892088310,UCD_3400892203645,UCD_3400892508566,UCD_3400892669236,UCD_3400892697789,UCD_3400892729589,UCD_3400892745848,UCD_3400892761527,UCD_3400892761695,UCD_3400893022634,UCD_3400893736135,UCD_3400893826706,UCD_3400893875490,CLUSTER
3400893875490,1159.0,139.0,14.5,5007.0,541454.0,703.0,8618.0,0.1742012901389455,74663.0,1193.0,237.0,2018.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
3400891191226,1159.0,139.0,7.0,5007.0,541454.0,703.0,2920.0,0.1908445619838656,74663.0,1193.0,237.0,2018.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3400892761695,1159.0,139.0,14.0,5007.0,541454.0,703.0,16825.0,0.1722097192926031,74663.0,1193.0,237.0,2018.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
3400892088310,1159.0,139.0,10.5,5007.0,541454.0,703.0,2683.5,0.1783056510721858,74663.0,1193.0,237.0,2018.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
3400892052120,1159.0,139.0,3.0,5007.0,541454.0,703.0,2340.0,0.1952429303713763,74663.0,1193.0,237.0,2018.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3400891996128,1159.0,139.0,23.0,5007.0,541454.0,703.0,86140.0,0.1712282050390698,74663.0,1193.0,237.0,2018.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3400891235203,1159.0,139.0,3.0,5007.0,541454.0,703.0,1600.0,0.1809499982486659,74663.0,1193.0,237.0,2018.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3400893736135,1159.0,139.0,6.0,5007.0,541454.0,703.0,4111.0,0.1727707844781432,74663.0,1193.0,237.0,2018.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
3400892745848,1159.0,139.0,11.0,5007.0,541454.0,703.0,3920.0,0.1664907401589241,74663.0,1193.0,237.0,2018.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
3400892669236,1159.0,139.0,14.0,5007.0,541454.0,703.0,8391.0,0.1627157741057869,74663.0,1193.0,237.0,2018.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
3400891225037,1159.0,139.0,22.0,5007.0,541454.0,703.0,21760.0,0.1789160160462604,74663.0,1193.0,237.0,2018.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3400893826706,1159.0,139.0,5.0,5007.0,541454.0,703.0,2562.0,0.1872310733540206,74663.0,1193.0,237.0,2018.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
3400892697789,1159.0,139.0,1.0,5007.0,541454.0,703.0,610.0,0.1347291678545576,74663.0,1193.0,237.0,2018.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
3400892761527,1159.0,139.0,12.0,5007.0,541454.0,703.0,12638.0,0.1703234561115501,74663.0,1193.0,237.0,2018.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
3400892729589,1159.0,139.0,6.5,5007.0,541454.0,703.0,5270.0,0.1644568718454783,74663.0,1193.0,237.0,2018.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
3400893022634,1159.0,139.0,8.0,5007.0,541454.0,703.0,6679.0,0.1783649369222413,74663.0,1193.0,237.0,2018.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
3400890837149,1159.0,139.0,7.0,5007.0,541454.0,703.0,2499.0,0.1666299430161617,74663.0,1193.0,237.0,2018.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3400892075761,1159.0,139.0,5.0,5007.0,541454.0,703.0,2230.0,0.1595998333545338,74663.0,1193.0,237.0,2018.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3400890837149,1159.0,139.0,7.0,5007.0,541454.0,703.0,3020.0,0.1875185855459002,74663.0,1193.0,237.0,2018.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3400891225037,1159.0,139.0,16.5,5007.0,541454.0,703.0,14770.0,0.1845565410501284,74663.0,1193.0,237.0,2018.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3400891191226,1159.0,139.0,7.0,5007.0,541454.0,703.0,3010.0,0.1984425890417713,74663.0,1193.0,237.0,2018.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3400891996128,1159.0,139.0,24.5,5007.0,541454.0,703.0,75480.0,0.1880648857357144,74663.0,1193.0,237.0,2018.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3400892088310,1159.0,139.0,11.0,5007.0,541454.0,703.0,3094.0,0.1829341965931696,74663.0,1193.0,237.0,2018.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
3400892697789,1159.0,139.0,2.0,5007.0,541454.0,703.0,620.0,0.1094209263791159,74663.0,1193.0,237.0,2018.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
3400892761527,1159.0,139.0,12.0,5007.0,541454.0,703.0,13095.0,0.1779022736173009,74663.0,1193.0,237.0,2018.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
3400891235203,1159.0,139.0,3.0,5007.0,541454.0,703.0,1330.0,0.1809499982486659,74663.0,1193.0,237.0,2018.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3400893875490,1159.0,139.0,14.5,5007.0,541454.0,703.0,9101.0,0.1774971338950074,74663.0,1193.0,237.0,2018.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
3400892761695,1159.0,139.0,14.0,5007.0,541454.0,703.0,13755.0,0.1672383715738092,74663.0,1193.0,237.0,2018.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
3400892729589,1159.0,139.0,8.0,5007.0,541454.0,703.0,5050.0,0.1808277941878327,74663.0,1193.0,237.0,2018.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
3400892669236,1159.0,139.0,19.0,5007.0,541454.0,703.0,8420.0,0.1736956967715526,74663.0,1193.0,237.0,2018.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
3400893022634,1159.0,139.0,4.0,5007.0,541454.0,703.0,4713.0,0.1889047330473273,74663.0,1193.0,237.0,2018.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
3400892745848,1159.0,139.0,7.0,5007.0,541454.0,703.0,4260.0,0.1842964226073648,74663.0,1193.0,237.0,2018.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
3400893736135,1159.0,139.0,5.0,5007.0,541454.0,703.0,4440.0,0.1805107505034888,74663.0,1193.0,237.0,2018.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
3400893826706,1159.0,139.0,8.0,5007.0,541454.0,703.0,2090.0,0.198570251494189,74663.0,1193.0,237.0,2018.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
3400892052120,1159.0,139.0,4.0,5007.0,541454.0,703.0,1770.0,0.2041643999489787,74663.0,1193.0,237.0,2018.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3400892508566,1159.0,139.0,1.0,5007.0,541454.0,703.0,40.0,0.1801052797933122,74663.0,1193.0,237.0,2018.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
3400892065366,1159.0,139.0,12.0,5007.0,541454.0,703.0,7540.0,0.1858425675813958,74663.0,1193.0,237.0,2018.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3400892203645,1159.0,139.0,5.0,5007.0,541454.0,703.0,2070.0,0.1455129880686601,74663.0,1193.0,237.0,2018.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
3400890837149,1159.0,139.0,5.5,5007.0,541454.0,703.0,2690.0,0.1788059087868852,74663.0,1193.0,237.0,2018.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3400893826706,1159.0,139.0,6.0,5007.0,541454.0,703.0,2312.0,0.2083536584911153,74663.0,1193.0,237.0,2018.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
3400892508566,1159.0,139.0,1.0,5007.0,541454.0,703.0,50.0,0.2026184397674762,74663.0,1193.0,237.0,2018.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
3400893022634,1159.0,139.0,7.0,5007.0,541454.0,703.0,7145.0,0.2033050996573564,74663.0,1193.0,237.0,2018.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
3400892697789,1159.0,139.0,2.0,5007.0,541454.0,703.0,920.0,0.1600374093299994,74663.0,1193.0,237.0,2018.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
3400891235203,1159.0,139.0,4.0,5007.0,541454.0,703.0,1490.0,0.1899760076624949,74663.0,1193.0,237.0,2018.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3400892075761,1159.0,139.0,4.0,5007.0,541454.0,703.0,2490.0,0.1757719094917872,74663.0,1193.0,237.0,2018.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3400891225037,1159.0,139.0,10.0,5007.0,541454.0,703.0,18380.0,0.1972746674919711,74663.0,1193.0,237.0,2018.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3400892065366,1159.0,139.0,10.0,5007.0,541454.0,703.0,8558.0,0.2078742309801713,74663.0,1193.0,237.0,2018.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3400892669236,1159.0,139.0,8.0,5007.0,541454.0,703.0,9578.0,0.1836179843009455,74663.0,1193.0,237.0,2018.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
3400891191226,1159.0,139.0,5.5,5007.0,541454.0,703.0,2560.0,0.1897272050635854,74663.0,1193.0,237.0,2018.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3400892203645,1159.0,139.0,5.0,5007.0,541454.0,703.0,3575.0,0.14691299276445,74663.0,1193.0,237.0,2018.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
3400891996128,1159.0,139.0,25.0,5007.0,541454.0,703.0,64535.0,0.1894377872114259,74663.0,1193.0,237.0,2018.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3400892088310,1159.0,139.0,7.0,5007.0,541454.0,703.0,3237.0,0.1922766064465839,74663.0,1193.0,237.0,2018.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
3400892052120,1159.0,139.0,4.0,5007.0,541454.0,703.0,1615.0,0.1964438974298997,74663.0,1193.0,237.0,2018.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3400892761695,1159.0,139.0,14.0,5007.0,541454.0,703.0,17315.0,0.1783540816416743,74663.0,1193.0,237.0,2018.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
3400893736135,1159.0,139.0,7.0,5007.0,541454.0,703.0,4750.0,0.1960938821011846,74663.0,1193.0,237.0,2018.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
3400892729589,1159.0,139.0,6.5,5007.0,541454.0,703.0,5500.0,0.2039275523275957,74663.0,1193.0,237.0,2018.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
3400893875490,1159.0,139.0,12.5,5007.0,541454.0,703.0,9250.0,0.1792048593895797,74663.0,1193.0,237.0,2018.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
3400892745848,1159.0,139.0,9.0,5007.0,541454.0,703.0,5410.0,0.2068198499780419,74663.0,1193.0,237.0,2018.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
3400892761527,1159.0,139.0,11.0,5007.0,541454.0,703.0,13485.0,0.1844978677470728,74663.0,1193.0,237.0,2018.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
3400892203645,1159.0,139.0,5.0,5007.0,541454.0,703.0,3750.0,0.1644130514618234,74663.0,1193.0,237.0,2018.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
3400892697789,1159.0,139.0,2.0,5007.0,541454.0,703.0,970.0,0.1868343708922318,74663.0,1193.0,237.0,2018.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
3400890837149,1159.0,139.0,8.0,5007.0,541454.0,703.0,2120.0,0.1705506475577185,74663.0,1193.0,237.0,2018.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3400892669236,1159.0,139.0,13.5,5007.0,541454.0,703.0,9137.0,0.1888087462202492,74663.0,1193.0,237.0,2018.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
3400892761527,1159.0,139.0,10.0,5007.0,541454.0,703.0,10580.0,0.1748161753654247,74663.0,1193.0,237.0,2018.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
3400893875490,1159.0,139.0,10.0,5007.0,541454.0,703.0,8537.0,0.1786666268407067,74663.0,1193.0,237.0,2018.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
3400892745848,1159.0,139.0,11.5,5007.0,541454.0,703.0,4200.0,0.2110810389400619,74663.0,1193.0,237.0,2018.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
3400892508566,1159.0,139.0,1.0,5007.0,541454.0,703.0,60.0,0.2251315997416402,74663.0,1193.0,237.0,2018.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
3400892729589,1159.0,139.0,5.5,5007.0,541454.0,703.0,4470.0,0.1936151603009158,74663.0,1193.0,237.0,2018.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
3400892088310,1159.0,139.0,4.0,5007.0,541454.0,703.0,3146.0,0.2021415940201094,74663.0,1193.0,237.0,2018.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
3400893826706,1159.0,139.0,4.5,5007.0,541454.0,703.0,1982.0,0.1910008265087995,74663.0,1193.0,237.0,2018.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
3400892761695,1159.0,139.0,13.0,5007.0,541454.0,703.0,15780.0,0.1744626521539292,74663.0,1193.0,237.0,2018.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
3400891235203,1159.0,139.0,3.0,5007.0,541454.0,703.0,950.0,0.1620383594768339,74663.0,1193.0,237.0,2018.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3400891225037,1159.0,139.0,17.5,5007.0,541454.0,703.0,16590.0,0.1787004545811444,74663.0,1193.0,237.0,2018.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3400891996128,1159.0,139.0,22.5,5007.0,541454.0,703.0,77570.0,0.1822591626556923,74663.0,1193.0,237.0,2018.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3400893736135,1159.0,139.0,4.0,5007.0,541454.0,703.0,3505.0,0.1871597498890714,74663.0,1193.0,237.0,2018.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
3400892052120,1159.0,139.0,3.0,5007.0,541454.0,703.0,1940.0,0.1827185596182036,74663.0,1193.0,237.0,2018.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3400893022634,1159.0,139.0,7.0,5007.0,541454.0,703.0,5179.0,0.1868538049772014,74663.0,1193.0,237.0,2018.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
3400892075761,1159.0,139.0,5.0,5007.0,541454.0,703.0,2150.0,0.1821346935457886,74663.0,1193.0,237.0,2018.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3400892065366,1159.0,139.0,5.0,5007.0,541454.0,703.0,7385.0,0.1982258818365696,74663.0,1193.0,237.0,2018.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3400892075761,1159.0,139.0,4.0,5007.0,541454.0,703.0,2190.0,0.1810742295367883,74663.0,1193.0,237.0,2018.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3400892065366,1159.0,139.0,7.5,5007.0,541454.0,703.0,5595.0,0.1818076499167924,74663.0,1193.0,237.0,2018.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3400892203645,1159.0,139.0,6.0,5007.0,541454.0,703.0,3165.0,0.1835756157354474,74663.0,1193.0,237.0,2018.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
3400893022634,1159.0,139.0,5.5,5007.0,541454.0,703.0,5061.0,0.1906705053429973,74663.0,1193.0,237.0,2018.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
3400892508566,1159.0,139.0,1.0,5007.0,541454.0,703.0,70.0,0.2701579196899683,74663.0,1193.0,237.0,2018.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
3400893826706,1159.0,139.0,4.0,5007.0,541454.0,703.0,1786.0,0.1819055490559996,74663.0,1193.0,237.0,2018.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
3400892052120,1159.0,139.0,2.0,5007.0,541454.0,703.0,1580.0,0.176199024157648,74663.0,1193.0,237.0,2018.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3400892669236,1159.0,139.0,12.0,5007.0,541454.0,703.0,8998.0,0.192830542988825,74663.0,1193.0,237.0,2018.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
3400891996128,1159.0,139.0,24.0,5007.0,541454.0,703.0,82910.0,0.1884828709928102,74663.0,1193.0,237.0,2018.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3400890837149,1159.0,139.0,7.5,5007.0,541454.0,703.0,2930.0,0.1685902952869401,74663.0,1193.0,237.0,2018.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3400893736135,1159.0,139.0,7.0,5007.0,541454.0,703.0,4580.0,0.1892237408291635,74663.0,1193.0,237.0,2018.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
3400891225037,1159.0,139.0,10.0,5007.0,541454.0,703.0,11350.0,0.1664134510695338,74663.0,1193.0,237.0,2018.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3400892697789,1159.0,139.0,2.0,5007.0,541454.0,703.0,820.0,0.2017215717601388,74663.0,1193.0,237.0,2018.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
3400892729589,1159.0,139.0,8.0,5007.0,541454.0,703.0,5290.0,0.1967088779089198,74663.0,1193.0,237.0,2018.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
3400891235203,1159.0,139.0,3.5,5007.0,541454.0,703.0,1280.0,0.1598893096163984,74663.0,1193.0,237.0,2018.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3400892761695,1159.0,139.0,15.0,5007.0,541454.0,703.0,15450.0,0.1807745880216114,74663.0,1193.0,237.0,2018.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
3400893875490,1159.0,139.0,15.0,5007.0,541454.0,703.0,9661.0,0.1823877407588411,74663.0,1193.0,237.0,2018.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
3400892761527,1159.0,139.0,12.0,5007.0,541454.0,703.0,13225.0,0.1754277497141197,74663.0,1193.0,237.0,2018.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
3400892745848,1159.0,139.0,9.0,5007.0,541454.0,703.0,3990.0,0.206972035298114,74663.0,1193.0,237.0,2018.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
3400892088310,1159.0,139.0,5.0,5007.0,541454.0,703.0,1992.0,0.1786362614665417,74663.0,1193.0,237.0,2018.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
3400891191226,1159.0,139.0,2.0,5007.0,541454.0,703.0,2620.0,0.1830230635419039,74663.0,1193.0,237.0,2018.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3400891191226,1159.0,139.0,2.0,5007.0,541454.0,703.0,1490.0,0.1490554131653845,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
