HOSPI_CODE_UCD,LIT_HC,LIT_HP,N_UFS,PN_MEDICAL,POPULATION,P_MEDICAL,QUANTITY,QUANTITY_MA,SEJ_MCO,SEJ_PSY,SEJ_SLD,SEJ_SSR,YEAR,MONTH_1.0,MONTH_2.0,MONTH_3.0,MONTH_4.0,MONTH_5.0,MONTH_6.0,MONTH_7.0,MONTH_8.0,MONTH_9.0,MONTH_10.0,MONTH_11.0,MONTH_12.0,UCD_3400890837149,UCD_3400891191226,UCD_3400891225037,UCD_3400891235203,UCD_3400891996128,UCD_3400892052120,UCD_3400892065366,UCD_3400892075761,UCD_3400892088310,UCD_3400892203645,UCD_3400892508566,UCD_3400892669236,UCD_3400892697789,UCD_3400892729589,UCD_3400892745848,UCD_3400892761527,UCD_3400892761695,UCD_3400893022634,UCD_3400893736135,UCD_3400893826706,UCD_3400893875490,CLUSTER
3400892669236,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,18990.0,0.131248920819918,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
3400891996128,4536.0,470.0,2.0,15604.0,1835903.0,2526.0,173900.0,0.1481879952792824,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400890837149,4536.0,470.0,1.5,15604.0,1835903.0,2526.0,15400.0,0.133847509854671,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3400892729589,4536.0,470.0,2.0,15604.0,1835903.0,2526.0,22200.0,0.1618898579246984,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3400891191226,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,8380.0,0.1396495006518512,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3400892203645,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,9150.0,0.1479746187481359,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
3400892508566,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,7600.0,0.1453454784309811,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
3400892203645,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,12000.0,0.1794053178431347,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
3400892697789,4536.0,470.0,2.0,15604.0,1835903.0,2526.0,9990.0,0.1456305801239726,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3400892052120,4536.0,470.0,1.5,15604.0,1835903.0,2526.0,9150.0,0.1781834641134418,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3400891191226,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,7340.0,0.1443731177597629,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3400892669236,4536.0,470.0,2.0,15604.0,1835903.0,2526.0,25080.0,0.152607457022366,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3400892761527,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,4650.0,0.1217122282706338,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
3400892508566,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,4150.0,0.1369528261331292,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
3400892065366,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,16380.0,0.1569063189162332,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3400892761695,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,7380.0,0.1508186225516314,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
3400892729589,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,11820.0,0.1538661623424248,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
3400891996128,4536.0,470.0,2.0,15604.0,1835903.0,2526.0,178801.0,0.1529814042694394,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400890837149,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,15500.0,0.1430556923508155,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3400892075761,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,10020.0,0.174101831940528,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3400893875490,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,25620.0,0.1638300166876262,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
3400892745848,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,12540.0,0.1626497175147148,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
3400893826706,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,5550.0,0.1633153495534191,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
3400893736135,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,6410.0,0.1376819165710084,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
3400891235203,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,6150.0,0.1440850369707756,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3400891225037,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,24160.0,0.1433957242248998,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3400893826706,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,5300.0,0.1580160314263169,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
3400892697789,4536.0,470.0,2.0,15604.0,1835903.0,2526.0,7230.0,0.1291494608123816,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3400892761527,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,6850.0,0.1483086040779205,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
3400893875490,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,21810.0,0.1523564301394693,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
3400892745848,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,13620.0,0.1758732717842038,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
3400892075761,4536.0,470.0,2.0,15604.0,1835903.0,2526.0,10620.0,0.1674056076351231,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400893736135,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,7320.0,0.1502802618781595,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
3400892729589,4536.0,470.0,1.5,15604.0,1835903.0,2526.0,16260.0,0.158208397598714,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
3400892761695,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,7820.0,0.1529219175338936,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
3400892669236,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,23310.0,0.146164754145942,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
3400892065366,4536.0,470.0,2.0,15604.0,1835903.0,2526.0,21960.0,0.1648551350724118,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892203645,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,10200.0,0.174398657810303,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
3400892508566,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,6250.0,0.1373343103284861,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
3400891225037,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,21800.0,0.1425282364800426,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3400891996128,4536.0,470.0,2.0,15604.0,1835903.0,2526.0,231100.0,0.1554578613334059,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400890837149,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,13500.0,0.1460154652960048,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3400891235203,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,5700.0,0.1588629894805988,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3400892052120,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,10380.0,0.1834629741612475,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3400891191226,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,8600.0,0.1472799590569394,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3400892508566,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,6500.0,0.1289416580306341,254570.0,5.0,285.0,8464.0,2017.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
3400892203645,4500.0,467.0,2.0,15650.0,1843319.0,2556.0,11900.0,0.1896967856883998,254570.0,5.0,285.0,8464.0,2017.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
3400892745848,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,16688.0,0.1888676177796884,254570.0,5.0,285.0,8464.0,2017.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
3400892065366,4500.0,467.0,1.5,15650.0,1843319.0,2556.0,21090.0,0.1640271333894765,254570.0,5.0,285.0,8464.0,2017.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
3400893736135,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,7330.0,0.1579292572432155,254570.0,5.0,285.0,8464.0,2017.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
3400892052120,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,8820.0,0.1781834641134418,254570.0,5.0,285.0,8464.0,2017.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3400892729589,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,11940.0,0.1259248224323893,254570.0,5.0,285.0,8464.0,2017.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
3400891996128,4500.0,467.0,2.5,15650.0,1843319.0,2556.0,190200.0,0.1597983183379922,254570.0,5.0,285.0,8464.0,2017.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
3400893826706,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,5850.0,0.1609065685865545,254570.0,5.0,285.0,8464.0,2017.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
3400891191226,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,9620.0,0.1547892990746452,254570.0,5.0,285.0,8464.0,2017.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3400892669236,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,23130.0,0.1551454914888361,254570.0,5.0,285.0,8464.0,2017.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
3400891235203,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,7950.0,0.1625574776080546,254570.0,5.0,285.0,8464.0,2017.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3400892697789,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,12420.0,0.1403736713780341,254570.0,5.0,285.0,8464.0,2017.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
3400890837149,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,12000.0,0.1348341008364008,254570.0,5.0,285.0,8464.0,2017.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3400892075761,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,8970.0,0.1652293347358665,254570.0,5.0,285.0,8464.0,2017.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3400891225037,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,23840.0,0.1513766114775863,254570.0,5.0,285.0,8464.0,2017.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3400892761527,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,4400.0,0.1433499577409688,254570.0,5.0,285.0,8464.0,2017.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
3400893875490,4500.0,467.0,2.0,15650.0,1843319.0,2556.0,26860.0,0.1697953674626639,254570.0,5.0,285.0,8464.0,2017.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
3400892761695,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,7880.0,0.1427766123253343,254570.0,5.0,285.0,8464.0,2017.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
3400892052120,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,9390.0,0.179691895555672,254570.0,5.0,285.0,8464.0,2017.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3400892075761,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,10830.0,0.1697492861420148,254570.0,5.0,285.0,8464.0,2017.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3400890837149,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,19400.0,0.1476597835988877,254570.0,5.0,285.0,8464.0,2017.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3400893875490,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,21700.0,0.1608359134250594,254570.0,5.0,285.0,8464.0,2017.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
3400892745848,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,13200.0,0.191776799718976,254570.0,5.0,285.0,8464.0,2017.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
3400892761527,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,6500.0,0.1600290408743519,254570.0,5.0,285.0,8464.0,2017.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
3400892203645,4500.0,467.0,2.0,15650.0,1843319.0,2556.0,10700.0,0.182464943418754,254570.0,5.0,285.0,8464.0,2017.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
3400891191226,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,8640.0,0.162661994254498,254570.0,5.0,285.0,8464.0,2017.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3400891225037,4500.0,467.0,2.0,15650.0,1843319.0,2556.0,23240.0,0.1493813896644146,254570.0,5.0,285.0,8464.0,2017.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
3400893736135,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,8110.0,0.1706775828516422,254570.0,5.0,285.0,8464.0,2017.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
3400892669236,4500.0,467.0,2.0,15650.0,1843319.0,2556.0,26790.0,0.1588549264782923,254570.0,5.0,285.0,8464.0,2017.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
3400893826706,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,2850.0,0.1348917341444169,254570.0,5.0,285.0,8464.0,2017.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
3400891996128,4500.0,467.0,2.0,15650.0,1843319.0,2556.0,213700.0,0.1690914231848056,254570.0,5.0,285.0,8464.0,2017.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
3400892508566,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,7450.0,0.1541196149241899,254570.0,5.0,285.0,8464.0,2017.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
3400892697789,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,9660.0,0.1388108066157281,254570.0,5.0,285.0,8464.0,2017.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
3400891235203,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,6450.0,0.1650204696930251,254570.0,5.0,285.0,8464.0,2017.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3400892065366,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,16950.0,0.1656003365870536,254570.0,5.0,285.0,8464.0,2017.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3400892761695,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,8820.0,0.1516846851913864,254570.0,5.0,285.0,8464.0,2017.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
3400892729589,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,20670.0,0.1537717659238098,254570.0,5.0,285.0,8464.0,2017.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
3400892697789,4500.0,467.0,1.5,15650.0,1843319.0,2556.0,11370.0,0.1584176554519312,254570.0,5.0,285.0,8464.0,2017.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10
3400892075761,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,9900.0,0.1657315515587719,254570.0,5.0,285.0,8464.0,2017.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3400892669236,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,33600.0,0.1811766142218623,254570.0,5.0,285.0,8464.0,2017.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
3400893875490,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,21810.0,0.1608359134250594,254570.0,5.0,285.0,8464.0,2017.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
3400890837149,4500.0,467.0,2.0,15650.0,1843319.0,2556.0,21100.0,0.1726534218027083,254570.0,5.0,285.0,8464.0,2017.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
3400891996128,4500.0,467.0,2.0,15650.0,1843319.0,2556.0,219700.0,0.1660557661386532,254570.0,5.0,285.0,8464.0,2017.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
3400893826706,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,5150.0,0.1334464655642982,254570.0,5.0,285.0,8464.0,2017.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
3400891235203,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,7500.0,0.1797984222028483,254570.0,5.0,285.0,8464.0,2017.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3400892052120,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,10290.0,0.1791262337648357,254570.0,5.0,285.0,8464.0,2017.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3400892745848,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,13020.0,0.1891320888650781,254570.0,5.0,285.0,8464.0,2017.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
3400892065366,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,25320.0,0.1748739554359285,254570.0,5.0,285.0,8464.0,2017.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3400891191226,4500.0,467.0,1.5,15650.0,1843319.0,2556.0,7680.0,0.1570905484349098,254570.0,5.0,285.0,8464.0,2017.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
3400892761527,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,7350.0,0.1645369011806717,254570.0,5.0,285.0,8464.0,2017.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
